SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1712681736.526555, , , , , , 11.213097, , , 
1712681736.556856, , , , , , 11.397467, , , 
1712681736.587250, , , , , , 11.575150, , , 
1712681736.617519, , , , , , 11.725265, , , 
1712681736.648159, , , , , , 11.818316, , , 
1712681736.678280, , , , , , 11.854070, , , 
1712681736.708371, , , , , , 11.823818, , , 
1712681736.738647, , , , , , 11.734499, , , 
1712681736.768977, , , , , , 11.589033, , , 
1712681736.799239, , , , , , 11.406733, , , 
1712681736.829612, , , , , , 11.213944, , , 
1712681736.859902, , , , , , 11.024460, , , 
1712681736.890182, , , , , , 10.858897, , , 
1712681736.920485, , , , , , 10.743464, , , 
1712681736.950800, , , , , , 10.679109, , , 
1712681736.981086, , , , , , 10.675196, , , 
1712681737.011391, , , , , , 10.727424, , , 
1712681737.041788, , , , , , 10.835071, , , 
1712681737.072113, , , , , , 10.986166, , , 
1712681737.101871, , , , , , 11.162155, , , 
1712681737.131970, , , , , , 11.350265, , , 
1712681737.163353, , , , , , 11.518983, , , 
1712681737.193159, , , , , , 11.650043, , , 
1712681737.223524, , , , , , 11.724639, , , 
1712681737.253809, , , , , , 11.736773, , , 
1712681737.284107, , , , , , 11.655544, , , 
1712681737.314410, , , , , , 11.532109, , , 
1712681737.344713, , , , , , 11.362511, , , 
1712681737.375018, , , , , , 11.171631, , , 
1712681737.405315, , , , , , 10.969862, , , 
1712681737.435620, , , , , , 10.795340, , , 
1712681737.466332, , , , , , 10.658707, , , 
1712681737.496230, , , , , , 10.573100, , , 
1712681737.526526, , , , , , 10.544430, , , 
1712681737.556829, , , , , , 10.573497, , , 
1712681737.587136, , , , , , 10.655049, , , 
1712681737.617429, , , , , , 10.786610, , , 
1712681737.647807, , , , , , 10.959697, , , 
1712681737.678037, , , , , , 11.136262, , , 
1712681737.708341, , , , , , 11.321374, , , 
1712681737.738767, , , , , , 11.475899, , , 
1712681737.768920, , , , , , 11.577747, , , 
1712681737.799249, , , , , , 11.623428, , , 
1712681737.829545, , , , , , 11.608249, , , 
1712681737.859956, , , , , , 11.526158, , , 
1712681737.890183, , , , , , 11.399240, , , 
1712681737.920455, , , , , , 11.215941, , , 
1712681737.950763, , , , , , 11.028559, , , 
1712681737.981151, , , , , , 10.836405, , , 
1712681738.011466, , , , , , 10.661649, , , 
1712681738.041757, , , , , , 10.529939, , , 
1712681738.071443, , , , , , 10.445964, , , 
1712681738.102265, , , , , , 10.416857, , , 
1712681738.132123, , , , , , 10.451566, , , 
1712681738.162969, , , , , , 10.535383, , , 
1712681738.193261, , , , , , 10.669437, , , 
1712681738.223616, , , , , , 10.837698, , , 
1712681738.253862, , , , , , 11.018303, , , 
1712681738.284177, , , , , , 11.257742, , , 
1712681738.314350, , , , , , 11.396427, , , 
1712681738.344685, , , , , , 11.488495, , , 
1712681738.375071, , , , , , 11.512531, , , 
1712681738.405296, , , , , , 11.477766, , , 
1712681738.435730, , , , , , 11.387042, , , 
1712681738.465881, , , , , , 11.238626, , , 
1712681738.496196, , , , , , 11.067242, , , 
1712681738.526498, , , , , , 10.866683, , , 
1712681738.556796, , , , , , 10.674427, , , 
1712681738.587156, , , , , , 10.513251, , , 
1712681738.617356, , , , , , 10.383881, , , 
1712681738.647817, , , , , , 10.311680, , , 
1712681738.678011, , , , , , 10.295382, , , 
1712681738.708311, , , , , , 10.333510, , , 
1712681738.738611, , , , , , 10.430812, , , 
1712681738.769220, , , , , , 10.564097, , , 
1712681738.799219, , , , , , 10.737316, , , 
1712681738.829518, , , , , , 10.924790, , , 
1712681738.859782, , , , , , 11.098164, , , 
1712681738.890124, , , , , , 11.254199, , , 
1712681738.920443, , , , , , 11.355979, , , 
1712681738.950738, , , , , , 11.401467, , , 
1712681738.981236, , , , , , 11.385921, , , 
1712681739.011057, , , , , , 11.305299, , , 
1712681739.041095, , , , , , 11.177008, , , 
1712681739.072048, , , , , , 11.003991, , , 
1712681739.101761, , , , , , 10.815628, , , 
1712681739.131782, , , , , , 10.617748, , , 
1712681739.162942, , , , , , 10.442747, , , 
1712681739.193225, , , , , , 10.302520, , , 
1712681739.223554, , , , , , 10.210738, , , 
1712681739.253745, , , , , , 10.172018, , , 
1712681739.284107, , , , , , 10.193189, , , 
1712681739.314353, , , , , , 10.298886, , , 
1712681739.344655, , , , , , 10.436358, , , 
1712681739.374973, , , , , , 10.598768, , , 
1712681739.405284, , , , , , 10.790346, , , 
1712681739.435561, , , , , , 10.971105, , , 
1712681739.465864, , , , , , 11.122973, , , 
1712681739.496167, , , , , , 11.236361, , , 
1712681739.526591, , , , , , 11.288613, , , 
1712681739.556864, , , , , , 11.276847, , , 
1712681739.587124, , , , , , 11.210263, , , 
1712681739.617617, , , , , , 11.086714, , , 
1712681739.647707, , , , , , 10.924812, , , 
1712681739.677982, , , , , , 10.733941, , , 
1712681739.708387, , , , , , 10.538722, , , 
1712681739.738575, , , , , , 10.357450, , , 
1712681739.768801, , , , , , 10.204536, , , 
1712681739.799116, , , , , , 10.103676, , , 
1712681739.828500, , , , , , 10.052747, , , 
1712681739.859750, , , , , , 10.053043, , , 
1712681739.890008, , , , , , 10.118314, , , 
1712681739.920305, , , , , , 10.221431, , , 
1712681739.950605, , , , , , 10.376044, , , 
1712681739.980954, , , , , , 10.543863, , , 
1712681740.011269, , , , , , 10.737150, , , 
1712681740.041534, , , , , , 10.911873, , , 
1712681740.071990, , , , , , 11.054258, , , 
1712681740.101348, , , , , , 11.145726, , , 
1712681740.133041, , , , , , 11.180555, , , 
1712681740.163513, , , , , , 11.153571, , , 
1712681740.193095, , , , , , 11.070195, , , 
1712681740.223416, , , , , , 10.940445, , , 
1712681740.253715, , , , , , 10.760522, , , 
1712681740.284170, , , , , , 10.572453, , , 
1712681740.314443, , , , , , 10.309690, , , 
1712681740.344621, , , , , , 10.146999, , , 
1712681740.374924, , , , , , 10.020789, , , 
1712681740.405225, , , , , , 9.944145, , , 
1712681740.435538, , , , , , 9.922911, , , 
1712681740.465828, , , , , , 9.959218, , , 
1712681740.496133, , , , , , 10.040552, , , 
1712681740.526433, , , , , , 10.172766, , , 
1712681740.556740, , , , , , 10.334998, , , 
1712681740.587040, , , , , , 10.521633, , , 
1712681740.617338, , , , , , 10.701816, , , 
1712681740.647624, , , , , , 10.864110, , , 
1712681740.678367, , , , , , 10.988600, , , 
1712681740.707640, , , , , , 11.056226, , , 
1712681740.738653, , , , , , 11.064587, , , 
1712681740.768841, , , , , , 11.016614, , , 
1712681740.799126, , , , , , 10.913020, , , 
1712681740.828649, , , , , , 10.759452, , , 
1712681740.859692, , , , , , 10.574769, , , 
1712681740.889988, , , , , , 10.378059, , , 
1712681740.920319, , , , , , 10.192025, , , 
1712681740.950624, , , , , , 10.025716, , , 
1712681740.980968, , , , , , 9.898216, , , 
1712681741.011382, , , , , , 9.823355, , , 
1712681741.041676, , , , , , 9.800635, , , 
1712681741.071767, , , , , , 9.831573, , , 
1712681741.102258, , , , , , 9.914249, , , 
1712681741.131671, , , , , , 10.041651, , , 
1712681741.162796, , , , , , 10.204347, , , 
1712681741.193211, , , , , , 10.387129, , , 
1712681741.223384, , , , , , 10.569379, , , 
1712681741.254158, , , , , , 10.739463, , , 
1712681741.284349, , , , , , 10.866104, , , 
1712681741.314255, , , , , , 10.941127, , , 
1712681741.344702, , , , , , 10.961654, , , 
1712681741.374893, , , , , , 10.888183, , , 
1712681741.405350, , , , , , 10.775439, , , 
1712681741.435497, , , , , , 10.623751, , , 
1712681741.465807, , , , , , 10.429972, , , 
1712681741.496104, , , , , , 10.237592, , , 
1712681741.526409, , , , , , 10.045682, , , 
1712681741.556705, , , , , , 9.887258, , , 
1712681741.587015, , , , , , 9.766281, , , 
1712681741.617308, , , , , , 9.694648, , , 
1712681741.647730, , , , , , 9.676923, , , 
1712681741.677920, , , , , , 9.709450, , , 
1712681741.708249, , , , , , 9.793689, , , 
1712681741.738522, , , , , , 9.929777, , , 
1712681741.768835, , , , , , 10.090232, , , 
1712681741.799122, , , , , , 10.273401, , , 
1712681741.829424, , , , , , 10.457782, , , 
1712681741.859728, , , , , , 10.623275, , , 
1712681741.890030, , , , , , 10.753659, , , 
1712681741.920334, , , , , , 10.828840, , , 
1712681741.950645, , , , , , 10.854039, , , 
1712681741.980956, , , , , , 10.812297, , , 
1712681742.011278, , , , , , 10.711284, , , 
1712681742.041741, , , , , , 10.578517, , , 
1712681742.071941, , , , , , 10.400106, , , 
1712681742.102147, , , , , , 10.198136, , , 
1712681742.132539, , , , , , 10.018938, , , 
1712681742.162857, , , , , , 9.829900, , , 
1712681742.193145, , , , , , 9.694628, , , 
1712681742.223465, , , , , , 9.599499, , , 
1712681742.253761, , , , , , 9.554902, , , 
1712681742.283958, , , , , , 9.566744, , , 
1712681742.314438, , , , , , 9.624268, , , 
1712681742.344627, , , , , , 9.732115, , , 
1712681742.374868, , , , , , 9.933791, , , 
1712681742.405165, , , , , , 10.115726, , , 
1712681742.435467, , , , , , 10.303613, , , 
1712681742.465756, , , , , , 10.472195, , , 
1712681742.496085, , , , , , 10.612939, , , 
1712681742.526534, , , , , , 10.707025, , , 
1712681742.556709, , , , , , 10.741371, , , 
1712681742.586948, , , , , , 10.713835, , , 
1712681742.617253, , , , , , 10.635338, , , 
1712681742.647649, , , , , , 10.513292, , , 
1712681742.677901, , , , , , 10.342507, , , 
1712681742.708554, , , , , , 10.147065, , , 
1712681742.738146, , , , , , 9.950285, , , 
1712681742.768794, , , , , , 9.772544, , , 
1712681742.799100, , , , , , 9.620399, , , 
1712681742.829395, , , , , , 9.501600, , , 
1712681742.859823, , , , , , 9.442186, , , 
1712681742.890002, , , , , , 9.433002, , , 
1712681742.920303, , , , , , 9.469209, , , 
1712681742.950614, , , , , , 9.562651, , , 
1712681742.981009, , , , , , 9.691361, , , 
1712681743.011207, , , , , , 9.860606, , , 
1712681743.041485, , , , , , 10.034996, , , 
1712681743.071492, , , , , , 10.223967, , , 
1712681743.102115, , , , , , 10.393269, , , 
1712681743.132783, , , , , , 10.524415, , , 
1712681743.162672, , , , , , 10.606729, , , 
1712681743.193025, , , , , , 10.633549, , , 
1712681743.223323, , , , , , 10.599759, , , 
1712681743.253619, , , , , , 10.514601, , , 
1712681743.283933, , , , , , 10.378610, , , 
1712681743.314396, , , , , , 10.203904, , , 
1712681743.344518, , , , , , 10.022393, , , 
1712681743.374825, , , , , , 9.753047, , , 
1712681743.405134, , , , , , 9.582545, , , 
1712681743.435438, , , , , , 9.446142, , , 
1712681743.465772, , , , , , 9.351324, , , 
1712681743.496048, , , , , , 9.304314, , , 
1712681743.526460, , , , , , 9.316452, , , 
1712681743.556644, , , , , , 9.373832, , , 
1712681743.586953, , , , , , 9.478086, , , 
1712681743.617257, , , , , , 9.619187, , , 
1712681743.647649, , , , , , 9.790740, , , 
1712681743.677856, , , , , , 9.978976, , , 
1712681743.708127, , , , , , 10.159450, , , 
1712681743.738450, , , , , , 10.318054, , , 
1712681743.768767, , , , , , 10.442069, , , 
1712681743.799062, , , , , , 10.508248, , , 
1712681743.829499, , , , , , 10.518255, , , 
1712681743.859852, , , , , , 10.476545, , , 
1712681743.890363, , , , , , 10.375004, , , 
1712681743.919855, , , , , , 10.231053, , , 
1712681743.950579, , , , , , 10.053252, , , 
1712681743.980974, , , , , , 9.864541, , , 
1712681744.011307, , , , , , 9.668218, , , 
1712681744.041547, , , , , , 9.490982, , , 
1712681744.071746, , , , , , 9.344716, , , 
1712681744.101759, , , , , , 9.243216, , , 
1712681744.132478, , , , , , 9.191773, , , 
1712681744.162691, , , , , , 9.187669, , , 
1712681744.193006, , , , , , 9.231262, , , 
1712681744.223380, , , , , , 9.326510, , , 
1712681744.253625, , , , , , 9.462880, , , 
1712681744.283902, , , , , , 9.627672, , , 
1712681744.314296, , , , , , 9.809575, , , 
1712681744.344644, , , , , , 9.993781, , , 
1712681744.374802, , , , , , 10.166672, , , 
1712681744.405267, , , , , , 10.330391, , , 
1712681744.435682, , , , , , 10.400897, , , 
1712681744.465664, , , , , , 10.413472, , , 
1712681744.496012, , , , , , 10.365662, , , 
1712681744.526430, , , , , , 10.268522, , , 
1712681744.556615, , , , , , 10.131247, , , 
1712681744.586919, , , , , , 9.952235, , , 
1712681744.617218, , , , , , 9.760793, , , 
1712681744.647627, , , , , , 9.561258, , , 
1712681744.677824, , , , , , 9.382852, , , 
1712681744.708129, , , , , , 9.234241, , , 
1712681744.738434, , , , , , 9.128846, , , 
1712681744.768737, , , , , , 9.066637, , , 
1712681744.799036, , , , , , 9.060825, , , 
1712681744.829338, , , , , , 9.096918, , , 
1712681744.859631, , , , , , 9.181999, , , 
1712681744.889946, , , , , , 9.310181, , , 
1712681744.920336, , , , , , 9.476464, , , 
1712681744.950557, , , , , , 9.654016, , , 
1712681744.980954, , , , , , 9.842639, , , 
1712681745.011235, , , , , , 10.012827, , , 
1712681745.041212, , , , , , 10.160666, , , 
1712681745.071760, , , , , , 10.259477, , , 
1712681745.102054, , , , , , 10.302930, , , 
1712681745.132359, , , , , , 10.291973, , , 
1712681745.162773, , , , , , 10.230754, , , 
1712681745.193017, , , , , , 10.115754, , , 
1712681745.223377, , , , , , 9.953528, , , 
1712681745.253566, , , , , , 9.771264, , , 
1712681745.283867, , , , , , 9.577222, , , 
1712681745.314169, , , , , , 9.388481, , , 
1712681745.344471, , , , , , 9.213402, , , 
1712681745.374831, , , , , , 9.075329, , , 
1712681745.405061, , , , , , 8.964375, , , 
1712681745.435378, , , , , , 8.932875, , , 
1712681745.465686, , , , , , 8.953510, , , 
1712681745.495989, , , , , , 9.021882, , , 
1712681745.526382, , , , , , 9.132773, , , 
1712681745.556583, , , , , , 9.280094, , , 
1712681745.586890, , , , , , 9.454668, , , 
1712681745.617189, , , , , , 9.641500, , , 
1712681745.647490, , , , , , 9.819792, , , 
1712681745.677792, , , , , , 9.985701, , , 
1712681745.707515, , , , , , 10.103210, , , 
1712681745.738747, , , , , , 10.179159, , , 
1712681745.768753, , , , , , 10.199031, , , 
1712681745.798970, , , , , , 10.159062, , , 
1712681745.829541, , , , , , 10.072346, , , 
1712681745.859606, , , , , , 9.936248, , , 
1712681745.889910, , , , , , 9.766971, , , 
1712681745.920213, , , , , , 9.574249, , , 
1712681745.950524, , , , , , 9.376847, , , 
1712681745.980827, , , , , , 9.193418, , , 
1712681746.011216, , , , , , 9.036373, , , 
1712681746.041399, , , , , , 8.915187, , , 
1712681746.071729, , , , , , 8.836549, , , 
1712681746.102024, , , , , , 8.810763, , , 
1712681746.131450, , , , , , 8.827979, , , 
1712681746.162700, , , , , , 8.894008, , , 
1712681746.193032, , , , , , 9.006365, , , 
1712681746.223234, , , , , , 9.156059, , , 
1712681746.253635, , , , , , 9.326075, , , 
1712681746.283948, , , , , , 9.514652, , , 
1712681746.314100, , , , , , 9.689748, , , 
1712681746.344571, , , , , , 9.858083, , , 
1712681746.374734, , , , , , 9.987885, , , 
1712681746.405131, , , , , , 10.080168, , , 
1712681746.435351, , , , , , 10.087697, , , 
1712681746.465682, , , , , , 10.043021, , , 
1712681746.496086, , , , , , 9.937325, , , 
1712681746.526255, , , , , , 9.799213, , , 
1712681746.556556, , , , , , 9.624445, , , 
1712681746.586859, , , , , , 9.431089, , , 
1712681746.617159, , , , , , 9.238958, , , 
1712681746.647586, , , , , , 9.054135, , , 
1712681746.677764, , , , , , 8.897215, , , 
1712681746.708066, , , , , , 8.782039, , , 
1712681746.738368, , , , , , 8.710552, , , 
1712681746.768672, , , , , , 8.683007, , , 
1712681746.798972, , , , , , 8.705472, , , 
1712681746.829319, , , , , , 8.777338, , , 
1712681746.859602, , , , , , 8.888571, , , 
1712681746.890054, , , , , , 9.037126, , , 
1712681746.920181, , , , , , 9.205088, , , 
1712681746.950504, , , , , , 9.392166, , , 
1712681746.980880, , , , , , 9.575400, , , 
1712681747.011180, , , , , , 9.742419, , , 
1712681747.041456, , , , , , 9.866452, , , 
1712681747.072048, , , , , , 9.952553, , , 
1712681747.102326, , , , , , 9.982632, , , 
1712681747.132399, , , , , , 9.955404, , , 
1712681747.162553, , , , , , 9.882749, , , 
1712681747.192956, , , , , , 9.750683, , , 
1712681747.223201, , , , , , 9.594661, , , 
1712681747.253607, , , , , , 9.409504, , , 
1712681747.283807, , , , , , 9.207397, , , 
1712681747.314131, , , , , , 9.023495, , , 
1712681747.344409, , , , , , 8.852128, , , 
1712681747.374881, , , , , , 8.713431, , , 
1712681747.404988, , , , , , 8.616117, , , 
1712681747.435281, , , , , , 8.563517, , , 
1712681747.465628, , , , , , 8.572319, , , 
1712681747.495923, , , , , , 8.630646, , , 
1712681747.526225, , , , , , 8.730243, , , 
1712681747.556527, , , , , , 8.876753, , , 
1712681747.586829, , , , , , 9.039337, , , 
1712681747.617131, , , , , , 9.225655, , , 
1712681747.647533, , , , , , 9.402730, , , 
1712681747.677733, , , , , , 9.579475, , , 
1712681747.708038, , , , , , 9.725046, , , 
1712681747.738340, , , , , , 9.820309, , , 
1712681747.768643, , , , , , 9.869493, , , 
1712681747.798941, , , , , , 9.865822, , , 
1712681747.829338, , , , , , 9.807137, , , 
1712681747.859643, , , , , , 9.700771, , , 
1712681747.889847, , , , , , 9.550292, , , 
1712681747.920149, , , , , , 9.370717, , , 
1712681747.950454, , , , , , 9.179797, , , 
1712681747.980873, , , , , , 8.984227, , , 
1712681748.011154, , , , , , 8.800339, , , 
1712681748.041419, , , , , , 8.647944, , , 
1712681748.071187, , , , , , 8.534456, , , 
1712681748.102075, , , , , , 8.459576, , , 
1712681748.132361, , , , , , 8.431392, , , 
1712681748.162566, , , , , , 8.453109, , , 
1712681748.193203, , , , , , 8.518639, , , 
1712681748.223179, , , , , , 8.623593, , , 
1712681748.253582, , , , , , 8.769416, , , 
1712681748.283921, , , , , , 8.936028, , , 
1712681748.314083, , , , , , 9.119980, , , 
1712681748.344473, , , , , , 9.307673, , , 
1712681748.374851, , , , , , 9.478357, , , 
1712681748.405036, , , , , , 9.616526, , , 
1712681748.435348, , , , , , 9.715839, , , 
1712681748.465869, , , , , , 9.761588, , , 
1712681748.495870, , , , , , 9.742619, , , 
1712681748.526195, , , , , , 9.665671, , , 
1712681748.556494, , , , , , 9.546781, , , 
1712681748.586798, , , , , , 9.384992, , , 
1712681748.617104, , , , , , 9.202863, , , 
1712681748.647504, , , , , , 9.003345, , , 
1712681748.677703, , , , , , 8.815684, , , 
1712681748.708009, , , , , , 8.641289, , , 
1712681748.738317, , , , , , 8.493790, , , 
1712681748.768588, , , , , , 8.387377, , , 
1712681748.798915, , , , , , 8.324042, , , 
1712681748.829213, , , , , , 8.308137, , , 
1712681748.859500, , , , , , 8.334235, , , 
1712681748.889781, , , , , , 8.408988, , , 
1712681748.920126, , , , , , 8.523811, , , 
1712681748.950434, , , , , , 8.667856, , , 
1712681748.980726, , , , , , 8.841358, , , 
1712681749.011120, , , , , , 9.026525, , , 
1712681749.041332, , , , , , 9.210398, , , 
1712681749.071597, , , , , , 9.376285, , , 
1712681749.101378, , , , , , 9.516853, , , 
1712681749.132270, , , , , , 9.607912, , , 
1712681749.162492, , , , , , 9.652395, , , 
1712681749.193196, , , , , , 9.645815, , , 
1712681749.223423, , , , , , 9.588228, , , 
1712681749.253547, , , , , , 9.477536, , , 
1712681749.283751, , , , , , 9.327476, , , 
1712681749.314068, , , , , , 9.149781, , , 
1712681749.344376, , , , , , 8.960470, , , 
1712681749.374741, , , , , , 8.760618, , , 
1712681749.405127, , , , , , 8.578357, , , 
1712681749.435292, , , , , , 8.421978, , , 
1712681749.465568, , , , , , 8.268281, , , 
1712681749.495963, , , , , , 8.200387, , , 
1712681749.526168, , , , , , 8.177613, , , 
1712681749.556463, , , , , , 8.204006, , , 
1712681749.586797, , , , , , 8.270177, , , 
1712681749.617072, , , , , , 8.378969, , , 
1712681749.647474, , , , , , 8.521964, , , 
1712681749.677672, , , , , , 8.689543, , , 
1712681749.707978, , , , , , 8.873158, , , 
1712681749.738281, , , , , , 9.059789, , , 
1712681749.768576, , , , , , 9.234351, , , 
1712681749.798945, , , , , , 9.376521, , , 
1712681749.829107, , , , , , 9.485157, , , 
1712681749.859401, , , , , , 9.544399, , , 
