SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1712681967.801852, , , , , , 11.407555, , , 
1712681967.831955, , , , , , 11.419161, , , 
1712681967.862323, , , , , , 11.365159, , , 
1712681967.892558, , , , , , 11.269314, , , 
1712681967.922859, , , , , , 11.103756, , , 
1712681967.953167, , , , , , 10.921155, , , 
1712681967.983469, , , , , , 10.727894, , , 
1712681968.013766, , , , , , 10.535895, , , 
1712681968.044100, , , , , , 10.378386, , , 
1712681968.074341, , , , , , 10.264631, , , 
1712681968.104580, , , , , , 10.199163, , , 
1712681968.134804, , , , , , 10.198725, , , 
1712681968.164836, , , , , , 10.244256, , , 
1712681968.195567, , , , , , 10.348564, , , 
1712681968.225785, , , , , , 10.491415, , , 
1712681968.256106, , , , , , 10.666234, , , 
1712681968.286408, , , , , , 10.850272, , , 
1712681968.316688, , , , , , 11.027343, , , 
1712681968.347052, , , , , , 11.211286, , , 
1712681968.377290, , , , , , 11.287039, , , 
1712681968.407591, , , , , , 11.303231, , , 
1712681968.437903, , , , , , 11.261793, , , 
1712681968.468198, , , , , , 11.156342, , , 
1712681968.498667, , , , , , 11.009949, , , 
1712681968.528807, , , , , , 10.826659, , , 
1712681968.559109, , , , , , 10.631448, , , 
1712681968.589414, , , , , , 10.438627, , , 
1712681968.619785, , , , , , 10.274682, , , 
1712681968.650023, , , , , , 10.150750, , , 
1712681968.680325, , , , , , 10.081343, , , 
1712681968.710629, , , , , , 10.063026, , , 
1712681968.740944, , , , , , 10.096107, , , 
1712681968.771245, , , , , , 10.185772, , , 
1712681968.801548, , , , , , 10.323687, , , 
1712681968.831851, , , , , , 10.489755, , , 
1712681968.862160, , , , , , 10.672839, , , 
1712681968.892485, , , , , , 10.854023, , , 
1712681968.922804, , , , , , 11.013695, , , 
1712681968.953088, , , , , , 11.126463, , , 
1712681968.983391, , , , , , 11.187036, , , 
1712681969.013871, , , , , , 11.180465, , , 
1712681969.044120, , , , , , 11.115672, , , 
1712681969.074394, , , , , , 11.001335, , , 
1712681969.104644, , , , , , 10.839387, , , 
1712681969.134947, , , , , , 10.649790, , , 
1712681969.165245, , , , , , 10.451963, , , 
1712681969.195688, , , , , , 10.269629, , , 
1712681969.225228, , , , , , 10.113261, , , 
1712681969.255832, , , , , , 10.002313, , , 
1712681969.285777, , , , , , 9.937876, , , 
1712681969.316777, , , , , , 9.936603, , , 
1712681969.347060, , , , , , 9.981858, , , 
1712681969.377383, , , , , , 10.080649, , , 
1712681969.407432, , , , , , 10.222036, , , 
1712681969.437966, , , , , , 10.456209, , , 
1712681969.468269, , , , , , 10.641588, , , 
1712681969.498573, , , , , , 10.812526, , , 
1712681969.528969, , , , , , 10.954182, , , 
1712681969.559343, , , , , , 11.042204, , , 
1712681969.589529, , , , , , 11.070593, , , 
1712681969.619979, , , , , , 11.043966, , , 
1712681969.650083, , , , , , 10.959496, , , 
1712681969.680381, , , , , , 10.823209, , , 
1712681969.710661, , , , , , 10.646477, , , 
1712681969.740992, , , , , , 10.450070, , , 
1712681969.771290, , , , , , 10.259360, , , 
1712681969.801591, , , , , , 10.084345, , , 
1712681969.831922, , , , , , 9.938980, , , 
1712681969.862223, , , , , , 9.846391, , , 
1712681969.892585, , , , , , 9.805011, , , 
1712681969.922759, , , , , , 9.811710, , , 
1712681969.953105, , , , , , 9.879778, , , 
1712681969.983408, , , , , , 9.988934, , , 
1712681970.013712, , , , , , 10.145393, , , 
1712681970.044012, , , , , , 10.318343, , , 
1712681970.074309, , , , , , 10.504740, , , 
1712681970.104619, , , , , , 10.682477, , , 
1712681970.135081, , , , , , 10.825313, , , 
1712681970.165170, , , , , , 10.918341, , , 
1712681970.195523, , , , , , 10.959282, , , 
1712681970.225755, , , , , , 10.936152, , , 
1712681970.256122, , , , , , 10.860190, , , 
1712681970.286452, , , , , , 10.731832, , , 
1712681970.315851, , , , , , 10.561135, , , 
1712681970.347029, , , , , , 10.373288, , , 
1712681970.377473, , , , , , 10.171806, , , 
1712681970.407675, , , , , , 9.936447, , , 
1712681970.437936, , , , , , 9.800891, , , 
1712681970.468238, , , , , , 9.710653, , , 
1712681970.498547, , , , , , 9.672761, , , 
1712681970.528849, , , , , , 9.690444, , , 
1712681970.559158, , , , , , 9.753963, , , 
1712681970.589454, , , , , , 9.873557, , , 
1712681970.619749, , , , , , 10.021017, , , 
1712681970.650055, , , , , , 10.198906, , , 
1712681970.680354, , , , , , 10.383813, , , 
1712681970.710655, , , , , , 10.559813, , , 
1712681970.740993, , , , , , 10.708986, , , 
1712681970.771264, , , , , , 10.803313, , , 
1712681970.801565, , , , , , 10.845092, , , 
1712681970.831891, , , , , , 10.826442, , , 
1712681970.862575, , , , , , 10.746681, , , 
1712681970.892655, , , , , , 10.625587, , , 
1712681970.922776, , , , , , 10.458690, , , 
1712681970.953071, , , , , , 10.270407, , , 
1712681970.983403, , , , , , 10.076897, , , 
1712681971.013704, , , , , , 9.887335, , , 
1712681971.043977, , , , , , 9.732924, , , 
1712681971.074281, , , , , , 9.622738, , , 
1712681971.104583, , , , , , 9.557499, , , 
1712681971.134886, , , , , , 9.543894, , , 
1712681971.165300, , , , , , 9.589714, , , 
1712681971.195483, , , , , , 9.678514, , , 
1712681971.225674, , , , , , 9.815138, , , 
1712681971.256099, , , , , , 9.977485, , , 
1712681971.285824, , , , , , 10.160837, , , 
1712681971.316796, , , , , , 10.348255, , , 
1712681971.347038, , , , , , 10.507653, , , 
1712681971.377410, , , , , , 10.636118, , , 
1712681971.407584, , , , , , 10.714970, , , 
1712681971.437840, , , , , , 10.719910, , , 
1712681971.467928, , , , , , 10.666143, , , 
1712681971.498425, , , , , , 10.554011, , , 
1712681971.528723, , , , , , 10.398278, , , 
1712681971.559090, , , , , , 10.218838, , , 
1712681971.589320, , , , , , 10.012005, , , 
1712681971.619679, , , , , , 9.828835, , , 
1712681971.649932, , , , , , 9.662794, , , 
1712681971.680234, , , , , , 9.527359, , , 
1712681971.710554, , , , , , 9.448684, , , 
1712681971.740854, , , , , , 9.418757, , , 
1712681971.771184, , , , , , 9.436511, , , 
1712681971.801488, , , , , , 9.507225, , , 
1712681971.831834, , , , , , 9.624385, , , 
1712681971.862249, , , , , , 9.777758, , , 
1712681971.892439, , , , , , 9.958029, , , 
1712681971.922744, , , , , , 10.139682, , , 
1712681971.953040, , , , , , 10.316121, , , 
1712681971.983343, , , , , , 10.469955, , , 
1712681972.013649, , , , , , 10.566693, , , 
1712681972.043951, , , , , , 10.618969, , , 
1712681972.074253, , , , , , 10.608426, , , 
1712681972.104680, , , , , , 10.537526, , , 
1712681972.134860, , , , , , 10.427904, , , 
1712681972.165024, , , , , , 10.260012, , , 
1712681972.195230, , , , , , 10.081197, , , 
1712681972.225181, , , , , , 9.883954, , , 
1712681972.256159, , , , , , 9.692609, , , 
1712681972.286366, , , , , , 9.528604, , , 
1712681972.316671, , , , , , 9.401917, , , 
1712681972.346963, , , , , , 9.319676, , , 
1712681972.377383, , , , , , 9.288541, , , 
1712681972.407669, , , , , , 9.310821, , , 
1712681972.437399, , , , , , 9.380589, , , 
1712681972.468142, , , , , , 9.540683, , , 
1712681972.498430, , , , , , 9.705495, , , 
1712681972.528739, , , , , , 9.883842, , , 
1712681972.559148, , , , , , 10.071797, , , 
1712681972.589389, , , , , , 10.238150, , , 
1712681972.619916, , , , , , 10.380543, , , 
1712681972.650024, , , , , , 10.473358, , , 
1712681972.680586, , , , , , 10.506482, , , 
1712681972.710841, , , , , , 10.484782, , , 
1712681972.740860, , , , , , 10.411026, , , 
1712681972.771158, , , , , , 10.288366, , , 
1712681972.801500, , , , , , 10.115063, , , 
1712681972.831807, , , , , , 9.926873, , , 
1712681972.862222, , , , , , 9.737307, , , 
1712681972.892452, , , , , , 9.548656, , , 
1712681972.922825, , , , , , 9.386604, , , 
1712681972.953010, , , , , , 9.265244, , , 
1712681972.983313, , , , , , 9.192210, , , 
1712681973.013618, , , , , , 9.162981, , , 
1712681973.043923, , , , , , 9.189110, , , 
1712681973.074220, , , , , , 9.262967, , , 
1712681973.104524, , , , , , 9.381428, , , 
1712681973.134933, , , , , , 9.535437, , , 
1712681973.165190, , , , , , 9.704601, , , 
1712681973.194945, , , , , , 9.898232, , , 
1712681973.225749, , , , , , 10.076078, , , 
1712681973.255494, , , , , , 10.226557, , , 
1712681973.286292, , , , , , 10.332449, , , 
1712681973.316643, , , , , , 10.391296, , , 
1712681973.346944, , , , , , 10.391058, , , 
1712681973.377240, , , , , , 10.333472, , , 
1712681973.407721, , , , , , 10.226471, , , 
1712681973.437952, , , , , , 10.074179, , , 
1712681973.468207, , , , , , 9.836194, , , 
1712681973.498411, , , , , , 9.698233, , , 
1712681973.528784, , , , , , 9.445347, , , 
1712681973.559060, , , , , , 9.282750, , , 
1712681973.589355, , , , , , 9.153328, , , 
1712681973.619774, , , , , , 9.069744, , , 
1712681973.649959, , , , , , 9.036286, , , 
1712681973.680267, , , , , , 9.053625, , , 
1712681973.710569, , , , , , 9.117461, , , 
1712681973.740865, , , , , , 9.226954, , , 
1712681973.771172, , , , , , 9.376403, , , 
1712681973.801476, , , , , , 9.545103, , , 
1712681973.831773, , , , , , 9.734960, , , 
1712681973.862131, , , , , , 9.910155, , , 
1712681973.892377, , , , , , 10.075387, , , 
1712681973.922821, , , , , , 10.198480, , , 
1712681973.952973, , , , , , 10.269719, , , 
1712681973.983604, , , , , , 10.284834, , , 
1712681974.013899, , , , , , 10.248460, , , 
1712681974.043889, , , , , , 10.151842, , , 
1712681974.074189, , , , , , 10.020834, , , 
1712681974.104492, , , , , , 9.845226, , , 
1712681974.134889, , , , , , 9.652578, , , 
1712681974.165180, , , , , , 9.459974, , , 
1712681974.195580, , , , , , 9.277204, , , 
1712681974.225819, , , , , , 9.118302, , , 
1712681974.256002, , , , , , 9.004954, , , 
1712681974.286307, , , , , , 8.934345, , , 
1712681974.316598, , , , , , 8.908529, , , 
1712681974.347001, , , , , , 8.939206, , , 
1712681974.377320, , , , , , 9.013362, , , 
1712681974.407603, , , , , , 9.129873, , , 
1712681974.437928, , , , , , 9.282267, , , 
1712681974.468166, , , , , , 9.456222, , , 
1712681974.498550, , , , , , 9.704407, , , 
1712681974.528720, , , , , , 9.881208, , , 
1712681974.559028, , , , , , 10.021390, , , 
1712681974.589331, , , , , , 10.123954, , , 
1712681974.619693, , , , , , 10.172572, , , 
1712681974.649932, , , , , , 10.165509, , , 
1712681974.680189, , , , , , 10.101273, , , 
1712681974.710545, , , , , , 9.996850, , , 
1712681974.740836, , , , , , 9.836698, , , 
1712681974.771135, , , , , , 9.663164, , , 
1712681974.801441, , , , , , 9.460421, , , 
1712681974.831763, , , , , , 9.270050, , , 
1712681974.862044, , , , , , 9.096657, , , 
1712681974.892424, , , , , , 8.953776, , , 
1712681974.922614, , , , , , 8.848716, , , 
1712681974.952955, , , , , , 8.793411, , , 
1712681974.983253, , , , , , 8.789905, , , 
1712681975.013572, , , , , , 8.829585, , , 
1712681975.043863, , , , , , 8.913887, , , 
1712681975.074161, , , , , , 9.043752, , , 
1712681975.104463, , , , , , 9.199877, , , 
1712681975.134856, , , , , , 9.383995, , , 
1712681975.164935, , , , , , 9.568333, , , 
1712681975.195376, , , , , , 9.744547, , , 
1712681975.225695, , , , , , 9.895180, , , 
1712681975.256064, , , , , , 10.005723, , , 
1712681975.286912, , , , , , 10.059060, , , 
1712681975.315652, , , , , , 10.063268, , , 
1712681975.346883, , , , , , 10.013799, , , 
1712681975.377210, , , , , , 9.906196, , , 
1712681975.407480, , , , , , 9.763127, , , 
1712681975.437787, , , , , , 9.585455, , , 
1712681975.468184, , , , , , 9.394361, , , 
1712681975.498485, , , , , , 9.201233, , , 
1712681975.528695, , , , , , 8.961651, , , 
1712681975.558992, , , , , , 8.822765, , , 
1712681975.589297, , , , , , 8.721153, , , 
1712681975.619598, , , , , , 8.666546, , , 
1712681975.649899, , , , , , 8.660987, , , 
1712681975.680201, , , , , , 8.703588, , , 
1712681975.710641, , , , , , 8.786537, , , 
1712681975.740809, , , , , , 8.911599, , , 
1712681975.771108, , , , , , 9.071392, , , 
1712681975.801414, , , , , , 9.249758, , , 
1712681975.831712, , , , , , 9.436440, , , 
1712681975.862065, , , , , , 9.616245, , , 
1712681975.892315, , , , , , 9.765504, , , 
1712681975.922622, , , , , , 9.880187, , , 
1712681975.952922, , , , , , 9.946705, , , 
1712681975.983327, , , , , , 9.955176, , , 
1712681976.013607, , , , , , 9.908954, , , 
1712681976.044197, , , , , , 9.819366, , , 
1712681976.074128, , , , , , 9.676784, , , 
1712681976.104434, , , , , , 9.508479, , , 
1712681976.134841, , , , , , 9.312239, , , 
1712681976.165127, , , , , , 9.117134, , , 
1712681976.195495, , , , , , 8.935295, , , 
1712681976.225641, , , , , , 8.775429, , , 
1712681976.256052, , , , , , 8.648009, , , 
1712681976.286336, , , , , , 8.566740, , , 
1712681976.316543, , , , , , 8.534946, , , 
1712681976.346848, , , , , , 8.545613, , , 
1712681976.377261, , , , , , 8.602328, , , 
1712681976.407450, , , , , , 8.702219, , , 
1712681976.437867, , , , , , 8.844170, , , 
1712681976.468077, , , , , , 9.010132, , , 
1712681976.498374, , , , , , 9.195539, , , 
1712681976.528642, , , , , , 9.437373, , , 
1712681976.558976, , , , , , 9.600239, , , 
1712681976.589275, , , , , , 9.734476, , , 
1712681976.619629, , , , , , 9.813714, , , 
1712681976.649882, , , , , , 9.846638, , , 
1712681976.679903, , , , , , 9.827108, , , 
1712681976.710437, , , , , , 9.753442, , , 
1712681976.740789, , , , , , 9.633818, , , 
1712681976.771082, , , , , , 9.478663, , , 
1712681976.801373, , , , , , 9.284404, , , 
1712681976.831683, , , , , , 9.093309, , , 
1712681976.861983, , , , , , 8.901108, , , 
1712681976.892290, , , , , , 8.724074, , , 
1712681976.922653, , , , , , 8.585028, , , 
1712681976.952892, , , , , , 8.479385, , , 
1712681976.983192, , , , , , 8.415618, , , 
1712681977.013486, , , , , , 8.403108, , , 
1712681977.043799, , , , , , 8.437593, , , 
1712681977.074097, , , , , , 8.510155, , , 
1712681977.104405, , , , , , 8.629300, , , 
1712681977.134705, , , , , , 8.779792, , , 
1712681977.165046, , , , , , 8.955382, , , 
1712681977.195262, , , , , , 9.139518, , , 
1712681977.225288, , , , , , 9.322621, , , 
1712681977.255873, , , , , , 9.486724, , , 
1712681977.286302, , , , , , 9.618910, , , 
1712681977.315544, , , , , , 9.705374, , , 
1712681977.347102, , , , , , 9.741025, , , 
1712681977.377056, , , , , , 9.719029, , , 
1712681977.407408, , , , , , 9.650347, , , 
1712681977.437070, , , , , , 9.531257, , , 
1712681977.468076, , , , , , 9.379030, , , 
1712681977.498330, , , , , , 9.195310, , , 
1712681977.528824, , , , , , 8.997494, , , 
1712681977.558940, , , , , , 8.744216, , , 
1712681977.589235, , , , , , 8.575716, , , 
1712681977.619585, , , , , , 8.436969, , , 
1712681977.649807, , , , , , 8.339434, , , 
1712681977.680132, , , , , , 8.286286, , , 
1712681977.710447, , , , , , 8.277987, , , 
1712681977.739763, , , , , , 8.316157, , , 
1712681977.771051, , , , , , 8.394911, , , 
1712681977.801377, , , , , , 8.520350, , , 
1712681977.831629, , , , , , 8.667989, , , 
1712681977.861954, , , , , , 8.847414, , , 
1712681977.892369, , , , , , 9.027560, , , 
1712681977.922563, , , , , , 9.214602, , , 
1712681977.952860, , , , , , 9.378408, , , 
1712681977.983263, , , , , , 9.510105, , , 
1712681978.013467, , , , , , 9.591274, , , 
1712681978.043882, , , , , , 9.628651, , , 
1712681978.074071, , , , , , 9.608451, , , 
1712681978.104875, , , , , , 9.546701, , , 
1712681978.134676, , , , , , 9.426561, , , 
1712681978.165064, , , , , , 9.275273, , , 
1712681978.195426, , , , , , 9.092592, , , 
1712681978.225581, , , , , , 8.899318, , , 
1712681978.255992, , , , , , 8.702811, , , 
1712681978.286187, , , , , , 8.522572, , , 
1712681978.316596, , , , , , 8.372450, , , 
1712681978.346879, , , , , , 8.255873, , , 
1712681978.377089, , , , , , 8.179555, , , 
1712681978.407395, , , , , , 8.150708, , , 
1712681978.437781, , , , , , 8.163449, , , 
1712681978.467999, , , , , , 8.222074, , , 
1712681978.498418, , , , , , 8.321178, , , 
1712681978.528732, , , , , , 8.460750, , , 
1712681978.558897, , , , , , 8.683434, , , 
1712681978.589208, , , , , , 8.863199, , , 
1712681978.619619, , , , , , 9.050355, , , 
1712681978.649808, , , , , , 9.216387, , , 
1712681978.680113, , , , , , 9.362905, , , 
1712681978.710413, , , , , , 9.466338, , , 
1712681978.740728, , , , , , 9.516434, , , 
1712681978.771020, , , , , , 9.514471, , , 
1712681978.801325, , , , , , 9.464195, , , 
1712681978.831625, , , , , , 9.362507, , , 
1712681978.861923, , , , , , 9.225555, , , 
1712681978.892229, , , , , , 9.048831, , , 
1712681978.922532, , , , , , 8.859459, , , 
1712681978.952858, , , , , , 8.661448, , , 
1712681978.983149, , , , , , 8.477469, , , 
1712681979.013435, , , , , , 8.310945, , , 
1712681979.043736, , , , , , 8.176105, , , 
1712681979.074043, , , , , , 8.081005, , , 
1712681979.104346, , , , , , 8.031539, , , 
1712681979.134742, , , , , , 8.021158, , , 
1712681979.164945, , , , , , 8.059306, , , 
1712681979.195207, , , , , , 8.135274, , , 
1712681979.225296, , , , , , 8.251801, , , 
1712681979.255530, , , , , , 8.402415, , , 
1712681979.286141, , , , , , 8.578231, , , 
1712681979.316501, , , , , , 8.757071, , , 
1712681979.346701, , , , , , 8.944728, , , 
1712681979.377069, , , , , , 9.115974, , , 
1712681979.407399, , , , , , 9.258015, , , 
1712681979.437601, , , , , , 9.351908, , , 
1712681979.467922, , , , , , 9.408725, , , 
1712681979.498270, , , , , , 9.407020, , , 
1712681979.528684, , , , , , 9.353597, , , 
1712681979.558889, , , , , , 9.255281, , , 
1712681979.589336, , , , , , 9.065377, , , 
1712681979.619593, , , , , , 8.879595, , , 
1712681979.649806, , , , , , 8.689649, , , 
1712681979.680081, , , , , , 8.492209, , , 
1712681979.710387, , , , , , 8.314722, , , 
1712681979.740684, , , , , , 8.154488, , , 
1712681979.770993, , , , , , 8.027591, , , 
1712681979.801289, , , , , , 7.941748, , , 
1712681979.831622, , , , , , 7.897216, , , 
1712681979.861894, , , , , , 7.898220, , , 
1712681979.892332, , , , , , 7.942502, , , 
1712681979.922461, , , , , , 8.023354, , , 
1712681979.952800, , , , , , 8.148655, , , 
1712681979.983103, , , , , , 8.297268, , , 
1712681980.013404, , , , , , 8.474734, , , 
1712681980.043712, , , , , , 8.658108, , , 
1712681980.074023, , , , , , 8.846605, , , 
1712681980.104316, , , , , , 9.005999, , , 
1712681980.134713, , , , , , 9.151930, , , 
1712681980.164805, , , , , , 9.247424, , , 
1712681980.195674, , , , , , 9.297572, , , 
1712681980.225730, , , , , , 9.294339, , , 
1712681980.255806, , , , , , 9.247889, , , 
1712681980.286126, , , , , , 9.144708, , , 
1712681980.316427, , , , , , 9.010627, , , 
1712681980.346760, , , , , , 8.834468, , , 
1712681980.377138, , , , , , 8.649385, , , 
1712681980.407332, , , , , , 8.450877, , , 
1712681980.437723, , , , , , 8.263721, , , 
1712681980.467938, , , , , , 8.093047, , , 
1712681980.498337, , , , , , 7.950269, , , 
1712681980.528543, , , , , , 7.845852, , , 
1712681980.558956, , , , , , 7.783264, , , 
1712681980.589231, , , , , , 7.760924, , , 
1712681980.619451, , , , , , 7.800301, , , 
1712681980.649745, , , , , , 7.875845, , , 
1712681980.680051, , , , , , 7.990900, , , 
1712681980.710673, , , , , , 8.135767, , , 
1712681980.740684, , , , , , 8.310357, , , 
1712681980.770959, , , , , , 8.491152, , , 
1712681980.801257, , , , , , 8.677166, , , 
1712681980.831564, , , , , , 8.854883, , , 
1712681980.861864, , , , , , 9.002121, , , 
1712681980.892166, , , , , , 9.110746, , , 
1712681980.922524, , , , , , 9.181072, , , 
1712681980.952760, , , , , , 9.193371, , , 
1712681980.983310, , , , , , 9.161837, , , 
1712681981.013375, , , , , , 9.076143, , , 
1712681981.043676, , , , , , 8.956990, , , 
1712681981.073984, , , , , , 8.790938, , , 
1712681981.104279, , , , , , 8.609292, , , 
1712681981.134585, , , , , , 8.417336, , , 
1712681981.164973, , , , , , 8.220133, , , 
1712681981.195211, , , , , , 8.042336, , , 
1712681981.225579, , , , , , 7.887216, , , 
1712681981.255883, , , , , , 7.764642, , , 
1712681981.286189, , , , , , 7.679944, , , 
1712681981.316402, , , , , , 7.638040, , , 
1712681981.346803, , , , , , 7.638940, , , 
1712681981.377109, , , , , , 7.678493, , , 
1712681981.407398, , , , , , 7.761270, , , 
1712681981.437602, , , , , , 7.880476, , , 
1712681981.467905, , , , , , 8.028507, , , 
1712681981.498209, , , , , , 8.201633, , , 
1712681981.528512, , , , , , 8.382669, , , 
1712681981.558896, , , , , , 8.570675, , , 
1712681981.589035, , , , , , 8.739170, , , 
1712681981.619394, , , , , , 8.932958, , , 
1712681981.649642, , , , , , 9.031080, , , 
