SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1712682283.901223, , , , , , 13.370359, , , 
1712682283.931417, , , , , , 13.555922, , , 
1712682283.961940, , , , , , 13.709259, , , 
1712682283.991911, , , , , , 13.801617, , , 
1712682284.022368, , , , , , 13.821685, , , 
1712682284.052387, , , , , , 13.780044, , , 
1712682284.083000, , , , , , 13.664441, , , 
1712682284.113363, , , , , , 13.486331, , , 
1712682284.143624, , , , , , 13.291740, , , 
1712682284.173989, , , , , , 13.101311, , , 
1712682284.204228, , , , , , 12.940014, , , 
1712682284.234583, , , , , , 12.840758, , , 
1712682284.264752, , , , , , 12.814202, , , 
1712682284.295120, , , , , , 12.869864, , , 
1712682284.325413, , , , , , 12.992634, , , 
1712682284.355695, , , , , , 13.158165, , , 
1712682284.385998, , , , , , 13.343339, , , 
1712682284.416345, , , , , , 13.516173, , , 
1712682284.446639, , , , , , 13.635109, , , 
1712682284.477105, , , , , , 13.685538, , , 
1712682284.507178, , , , , , 13.663587, , , 
1712682284.537513, , , , , , 13.578876, , , 
1712682284.567771, , , , , , 13.441926, , , 
1712682284.598172, , , , , , 13.247852, , , 
1712682284.628364, , , , , , 13.046889, , , 
1712682284.658642, , , , , , 12.870273, , , 
1712682284.688947, , , , , , 12.742376, , , 
1712682284.719277, , , , , , 12.676646, , , 
1712682284.749571, , , , , , 12.680235, , , 
1712682284.778879, , , , , , 12.744475, , , 
1712682284.810256, , , , , , 12.874403, , , 
1712682284.840535, , , , , , 13.047837, , , 
1712682284.870842, , , , , , 13.228992, , , 
1712682284.901231, , , , , , 13.398364, , , 
1712682284.931785, , , , , , 13.512946, , , 
1712682284.961817, , , , , , 13.560965, , , 
1712682284.991981, , , , , , 13.533557, , , 
1712682285.022309, , , , , , 13.450328, , , 
1712682285.052639, , , , , , 13.298999, , , 
1712682285.082955, , , , , , 13.106532, , , 
1712682285.113257, , , , , , 12.907845, , , 
1712682285.143544, , , , , , 12.733249, , , 
1712682285.173970, , , , , , 12.603738, , , 
1712682285.204287, , , , , , 12.538329, , , 
1712682285.234577, , , , , , 12.540765, , , 
1712682285.264759, , , , , , 12.606597, , , 
1712682285.295077, , , , , , 12.788633, , , 
1712682285.325372, , , , , , 12.969442, , , 
1712682285.355674, , , , , , 13.151259, , , 
1712682285.385386, , , , , , 13.309096, , , 
1712682285.416289, , , , , , 13.405459, , , 
1712682285.447039, , , , , , 13.437896, , , 
1712682285.477232, , , , , , 13.396506, , , 
1712682285.507317, , , , , , 13.293520, , , 
1712682285.537452, , , , , , 13.134533, , , 
1712682285.567795, , , , , , 12.935195, , , 
1712682285.598099, , , , , , 12.740729, , , 
1712682285.628396, , , , , , 12.572354, , , 
1712682285.658702, , , , , , 12.456033, , , 
1712682285.689039, , , , , , 12.401795, , , 
1712682285.719423, , , , , , 12.419959, , , 
1712682285.749604, , , , , , 12.493833, , , 
1712682285.779908, , , , , , 12.626464, , , 
1712682285.810216, , , , , , 12.805801, , , 
1712682285.840515, , , , , , 12.987696, , , 
1712682285.870816, , , , , , 13.154208, , , 
1712682285.901116, , , , , , 13.269019, , , 
1712682285.931521, , , , , , 13.313955, , , 
1712682285.961692, , , , , , 13.289412, , , 
1712682285.991661, , , , , , 13.206242, , , 
1712682286.022382, , , , , , 13.057819, , , 
1712682286.052581, , , , , , 12.863065, , , 
1712682286.082932, , , , , , 12.669155, , , 
1712682286.113339, , , , , , 12.490773, , , 
1712682286.143537, , , , , , 12.356384, , , 
1712682286.173948, , , , , , 12.280197, , , 
1712682286.204141, , , , , , 12.275539, , , 
1712682286.234506, , , , , , 12.333748, , , 
1712682286.264788, , , , , , 12.448952, , , 
1712682286.295031, , , , , , 12.610676, , , 
1712682286.325315, , , , , , 12.854491, , , 
1712682286.355610, , , , , , 13.023110, , , 
1712682286.385609, , , , , , 13.141895, , , 
1712682286.416258, , , , , , 13.194014, , , 
1712682286.446630, , , , , , 13.172089, , , 
1712682286.476913, , , , , , 13.089398, , , 
1712682286.507629, , , , , , 12.953104, , , 
1712682286.537597, , , , , , 12.764771, , , 
1712682286.567769, , , , , , 12.562178, , , 
1712682286.598072, , , , , , 12.382158, , , 
1712682286.628372, , , , , , 12.239550, , , 
1712682286.658675, , , , , , 12.156610, , , 
1712682286.689090, , , , , , 12.140224, , , 
1712682286.719281, , , , , , 12.186814, , , 
1712682286.749590, , , , , , 12.294337, , , 
1712682286.779884, , , , , , 12.444322, , , 
1712682286.810191, , , , , , 12.635473, , , 
1712682286.840455, , , , , , 12.812425, , , 
1712682286.870824, , , , , , 12.961974, , , 
1712682286.901101, , , , , , 13.048966, , , 
1712682286.931429, , , , , , 13.073001, , , 
1712682286.961593, , , , , , 13.024190, , , 
1712682286.991489, , , , , , 12.918063, , , 
1712682287.022300, , , , , , 12.749334, , , 
1712682287.052717, , , , , , 12.557830, , , 
1712682287.082999, , , , , , 12.365122, , , 
1712682287.112436, , , , , , 12.191412, , , 
1712682287.143514, , , , , , 12.071352, , , 
1712682287.173816, , , , , , 12.013679, , , 
1712682287.204217, , , , , , 12.014931, , , 
1712682287.234422, , , , , , 12.086005, , , 
1712682287.264864, , , , , , 12.207401, , , 
1712682287.295018, , , , , , 12.373789, , , 
1712682287.325568, , , , , , 12.625860, , , 
1712682287.355703, , , , , , 12.785096, , , 
1712682287.385792, , , , , , 12.868473, , , 
1712682287.416197, , , , , , 12.951053, , , 
1712682287.446536, , , , , , 12.929079, , , 
1712682287.476819, , , , , , 12.847833, , , 
1712682287.507184, , , , , , 12.714090, , , 
1712682287.537730, , , , , , 12.518397, , , 
1712682287.567746, , , , , , 12.326278, , , 
1712682287.598050, , , , , , 12.138918, , , 
1712682287.628353, , , , , , 11.991496, , , 
1712682287.658656, , , , , , 11.901820, , , 
1712682287.689066, , , , , , 11.876285, , , 
1712682287.719243, , , , , , 11.913119, , , 
1712682287.749497, , , , , , 12.010278, , , 
1712682287.779859, , , , , , 12.155467, , , 
1712682287.810202, , , , , , 12.341432, , , 
1712682287.840646, , , , , , 12.520221, , , 
1712682287.870739, , , , , , 12.681632, , , 
1712682287.901177, , , , , , 12.787827, , , 
1712682287.931473, , , , , , 12.831904, , , 
1712682287.961795, , , , , , 12.807211, , , 
1712682287.992113, , , , , , 12.716361, , , 
1712682288.021523, , , , , , 12.573533, , , 
1712682288.052579, , , , , , 12.387696, , , 
1712682288.082174, , , , , , 12.188575, , , 
1712682288.113301, , , , , , 12.006835, , , 
1712682288.143584, , , , , , 11.859711, , , 
1712682288.173906, , , , , , 11.772906, , , 
1712682288.204105, , , , , , 11.745070, , , 
1712682288.234401, , , , , , 11.783597, , , 
1712682288.264709, , , , , , 11.879906, , , 
1712682288.295115, , , , , , 12.026633, , , 
1712682288.325295, , , , , , 12.206496, , , 
1712682288.356145, , , , , , 12.391081, , , 
1712682288.385409, , , , , , 12.550533, , , 
1712682288.416213, , , , , , 12.689939, , , 
1712682288.446516, , , , , , 12.713405, , , 
1712682288.476820, , , , , , 12.670981, , , 
1712682288.507049, , , , , , 12.569181, , , 
1712682288.537425, , , , , , 12.409897, , , 
1712682288.567688, , , , , , 12.224542, , , 
1712682288.597998, , , , , , 12.023928, , , 
1712682288.628333, , , , , , 11.845335, , , 
1712682288.658644, , , , , , 11.711532, , , 
1712682288.689052, , , , , , 11.634624, , , 
1712682288.719526, , , , , , 11.620717, , , 
1712682288.749539, , , , , , 11.663065, , , 
1712682288.779849, , , , , , 11.772078, , , 
1712682288.810149, , , , , , 11.925510, , , 
1712682288.840448, , , , , , 12.103394, , , 
1712682288.870897, , , , , , 12.289084, , , 
1712682288.901089, , , , , , 12.448804, , , 
1712682288.931525, , , , , , 12.554122, , , 
1712682288.961658, , , , , , 12.596661, , , 
1712682288.991943, , , , , , 12.575318, , , 
1712682289.022265, , , , , , 12.480179, , , 
1712682289.052695, , , , , , 12.339369, , , 
1712682289.082859, , , , , , 12.159256, , , 
1712682289.113172, , , , , , 11.961245, , , 
1712682289.143471, , , , , , 11.774324, , , 
1712682289.173864, , , , , , 11.624068, , , 
1712682289.204077, , , , , , 11.528810, , , 
1712682289.234381, , , , , , 11.491846, , , 
1712682289.264682, , , , , , 11.515518, , , 
1712682289.294982, , , , , , 11.603248, , , 
1712682289.325455, , , , , , 11.739361, , , 
1712682289.355664, , , , , , 11.914002, , , 
1712682289.385512, , , , , , 12.101530, , , 
1712682289.416351, , , , , , 12.319919, , , 
1712682289.446858, , , , , , 12.433217, , , 
1712682289.476827, , , , , , 12.479129, , , 
1712682289.507104, , , , , , 12.461123, , , 
1712682289.537498, , , , , , 12.381747, , , 
1712682289.567704, , , , , , 12.235939, , , 
1712682289.598004, , , , , , 12.065432, , , 
1712682289.627674, , , , , , 11.863956, , , 
1712682289.658612, , , , , , 11.675000, , , 
1712682289.689025, , , , , , 11.520575, , , 
1712682289.719215, , , , , , 11.413194, , , 
1712682289.749524, , , , , , 11.366125, , , 
1712682289.779840, , , , , , 11.378462, , , 
1712682289.810130, , , , , , 11.453770, , , 
1712682289.840427, , , , , , 11.582404, , , 
1712682289.870743, , , , , , 11.748414, , , 
1712682289.901063, , , , , , 11.934575, , , 
1712682289.931215, , , , , , 12.111903, , , 
1712682289.961719, , , , , , 12.256117, , , 
1712682289.991982, , , , , , 12.341252, , , 
1712682290.021602, , , , , , 12.366009, , , 
1712682290.052547, , , , , , 12.321236, , , 
1712682290.082958, , , , , , 12.221719, , , 
1712682290.113209, , , , , , 12.066035, , , 
1712682290.143543, , , , , , 11.876544, , , 
1712682290.173846, , , , , , 11.680010, , , 
1712682290.204056, , , , , , 11.499311, , , 
1712682290.234422, , , , , , 11.351308, , , 
1712682290.264662, , , , , , 11.264142, , , 
1712682290.295056, , , , , , 11.238066, , , 
1712682290.325267, , , , , , 11.269156, , , 
1712682290.355659, , , , , , 11.359986, , , 
1712682290.385886, , , , , , 11.556270, , , 
1712682290.416177, , , , , , 11.737885, , , 
1712682290.446474, , , , , , 11.916797, , , 
1712682290.476964, , , , , , 12.081796, , , 
1712682290.507064, , , , , , 12.196681, , , 
1712682290.537261, , , , , , 12.246359, , , 
1712682290.567649, , , , , , 12.235821, , , 
1712682290.597945, , , , , , 12.160889, , , 
1712682290.628293, , , , , , 12.018857, , , 
1712682290.658950, , , , , , 11.849583, , , 
1712682290.688893, , , , , , 11.652995, , , 
1712682290.719193, , , , , , 11.463525, , , 
1712682290.749174, , , , , , 11.295564, , , 
1712682290.779799, , , , , , 11.176274, , , 
1712682290.810106, , , , , , 11.117971, , , 
1712682290.840402, , , , , , 11.116167, , , 
1712682290.870712, , , , , , 11.176360, , , 
1712682290.901013, , , , , , 11.288650, , , 
1712682290.931409, , , , , , 11.446918, , , 
1712682290.961293, , , , , , 11.628465, , , 
1712682290.991786, , , , , , 11.810709, , , 
1712682291.022204, , , , , , 11.972728, , , 
1712682291.052488, , , , , , 12.083236, , , 
1712682291.082827, , , , , , 12.134459, , , 
1712682291.113233, , , , , , 12.119086, , , 
1712682291.143728, , , , , , 12.044280, , , 
1712682291.173765, , , , , , 11.912169, , , 
1712682291.203998, , , , , , 11.723069, , , 
1712682291.234423, , , , , , 11.545677, , , 
1712682291.264643, , , , , , 11.343888, , , 
1712682291.294945, , , , , , 11.175418, , , 
1712682291.325242, , , , , , 11.057385, , , 
1712682291.355641, , , , , , 10.992447, , , 
1712682291.385931, , , , , , 10.988329, , , 
1712682291.416308, , , , , , 11.042671, , , 
1712682291.446454, , , , , , 11.201313, , , 
1712682291.476753, , , , , , 11.363655, , , 
1712682291.507057, , , , , , 11.546736, , , 
1712682291.537457, , , , , , 11.727702, , , 
1712682291.567666, , , , , , 11.881742, , , 
1712682291.597963, , , , , , 11.981659, , , 
1712682291.628522, , , , , , 12.019014, , , 
1712682291.658583, , , , , , 11.997210, , , 
1712682291.689142, , , , , , 11.910427, , , 
1712682291.719269, , , , , , 11.767044, , , 
1712682291.749480, , , , , , 11.590567, , , 
1712682291.779786, , , , , , 11.391340, , , 
1712682291.810084, , , , , , 11.204290, , , 
1712682291.840385, , , , , , 11.038517, , , 
1712682291.870687, , , , , , 10.925663, , , 
1712682291.900989, , , , , , 10.865140, , , 
1712682291.931404, , , , , , 10.863110, , , 
1712682291.961591, , , , , , 10.924137, , , 
1712682291.991996, , , , , , 11.034222, , , 
1712682292.022289, , , , , , 11.189825, , , 
1712682292.052531, , , , , , 11.370446, , , 
1712682292.081978, , , , , , 11.554379, , , 
1712682292.113107, , , , , , 11.719870, , , 
1712682292.143406, , , , , , 11.838639, , , 
1712682292.173819, , , , , , 11.899315, , , 
1712682292.204490, , , , , , 11.897092, , , 
1712682292.234613, , , , , , 11.832086, , , 
1712682292.264627, , , , , , 11.715742, , , 
1712682292.294999, , , , , , 11.534999, , , 
1712682292.325331, , , , , , 11.354959, , , 
1712682292.355523, , , , , , 11.151900, , , 
1712682292.385970, , , , , , 10.977859, , , 
1712682292.416212, , , , , , 10.842400, , , 
1712682292.446432, , , , , , 10.741444, , , 
1712682292.476739, , , , , , 10.735619, , , 
1712682292.507037, , , , , , 10.788303, , , 
1712682292.537347, , , , , , 10.891434, , , 
1712682292.567639, , , , , , 11.041683, , , 
1712682292.597871, , , , , , 11.222190, , , 
1712682292.628173, , , , , , 11.402496, , , 
1712682292.658318, , , , , , 11.575971, , , 
1712682292.688835, , , , , , 11.706879, , , 
1712682292.719216, , , , , , 11.778591, , , 
1712682292.749371, , , , , , 11.789465, , , 
1712682292.779672, , , , , , 11.743193, , , 
1712682292.809988, , , , , , 11.627959, , , 
1712682292.840317, , , , , , 11.472366, , , 
1712682292.870783, , , , , , 11.281983, , , 
1712682292.900977, , , , , , 11.088977, , , 
1712682292.931269, , , , , , 10.905437, , , 
1712682292.961662, , , , , , 10.752398, , , 
1712682292.991981, , , , , , 10.654227, , , 
1712682293.022268, , , , , , 10.609844, , , 
1712682293.051920, , , , , , 10.621537, , , 
1712682293.082786, , , , , , 10.694812, , , 
1712682293.113198, , , , , , 10.813266, , , 
1712682293.143491, , , , , , 10.974305, , , 
1712682293.173688, , , , , , 11.156040, , , 
1712682293.204099, , , , , , 11.340602, , , 
1712682293.234369, , , , , , 11.498965, , , 
1712682293.264833, , , , , , 11.616587, , , 
1712682293.294888, , , , , , 11.675218, , , 
1712682293.325203, , , , , , 11.670012, , , 
1712682293.355467, , , , , , 11.603258, , , 
1712682293.385765, , , , , , 11.483971, , , 
1712682293.416108, , , , , , 11.312844, , , 
1712682293.446443, , , , , , 11.126442, , , 
1712682293.476741, , , , , , 10.865849, , , 
1712682293.507014, , , , , , 10.697374, , , 
1712682293.537318, , , , , , 10.573583, , , 
1712682293.567194, , , , , , 10.499843, , , 
1712682293.597897, , , , , , 10.484645, , , 
1712682293.628194, , , , , , 10.524844, , , 
1712682293.658492, , , , , , 10.620761, , , 
1712682293.688784, , , , , , 10.760980, , , 
1712682293.719133, , , , , , 10.935043, , , 
1712682293.749445, , , , , , 11.117299, , , 
1712682293.779694, , , , , , 11.298553, , , 
1712682293.809965, , , , , , 11.441687, , , 
1712682293.840260, , , , , , 11.533390, , , 
1712682293.870560, , , , , , 11.569686, , , 
1712682293.900873, , , , , , 11.542926, , , 
1712682293.931334, , , , , , 11.447677, , , 
1712682293.961430, , , , , , 11.319300, , , 
1712682293.991855, , , , , , 11.131276, , , 
1712682294.021920, , , , , , 10.938092, , , 
1712682294.051901, , , , , , 10.751850, , , 
1712682294.082865, , , , , , 10.575727, , , 
1712682294.113149, , , , , , 10.453336, , , 
1712682294.143471, , , , , , 10.377163, , , 
1712682294.173756, , , , , , 10.353686, , , 
1712682294.204001, , , , , , 10.398283, , , 
1712682294.234367, , , , , , 10.489807, , , 
1712682294.264576, , , , , , 10.625587, , , 
1712682294.294974, , , , , , 10.791515, , , 
1712682294.325197, , , , , , 10.980079, , , 
1712682294.355587, , , , , , 11.162431, , , 
1712682294.385785, , , , , , 11.308664, , , 
1712682294.416084, , , , , , 11.412395, , , 
1712682294.446486, , , , , , 11.454944, , , 
1712682294.476837, , , , , , 11.416232, , , 
1712682294.507264, , , , , , 11.322702, , , 
1712682294.537489, , , , , , 11.170846, , , 
1712682294.567683, , , , , , 10.991076, , , 
1712682294.597932, , , , , , 10.795056, , , 
1712682294.628203, , , , , , 10.605033, , , 
1712682294.658609, , , , , , 10.442022, , , 
1712682294.688805, , , , , , 10.320704, , , 
1712682294.719112, , , , , , 10.249503, , , 
1712682294.749408, , , , , , 10.237352, , , 
1712682294.779716, , , , , , 10.273296, , , 
1712682294.810019, , , , , , 10.374773, , , 
1712682294.840320, , , , , , 10.507836, , , 
1712682294.870622, , , , , , 10.685009, , , 
1712682294.900926, , , , , , 10.864630, , , 
1712682294.931189, , , , , , 11.046075, , , 
1712682294.961613, , , , , , 11.197477, , , 
1712682294.991375, , , , , , 11.296392, , , 
1712682295.021420, , , , , , 11.344071, , , 
1712682295.052498, , , , , , 11.329367, , , 
1712682295.082703, , , , , , 11.251193, , , 
1712682295.113044, , , , , , 11.125873, , , 
1712682295.143341, , , , , , 10.946711, , , 
1712682295.173645, , , , , , 10.761855, , , 
1712682295.204048, , , , , , 10.565198, , , 
1712682295.234254, , , , , , 10.385660, , , 
1712682295.264663, , , , , , 10.244730, , , 
1712682295.294856, , , , , , 10.149882, , , 
1712682295.325155, , , , , , 10.107572, , , 
1712682295.355559, , , , , , 10.128245, , , 
1712682295.385874, , , , , , 10.194509, , , 
1712682295.416062, , , , , , 10.314390, , , 
1712682295.446558, , , , , , 10.471471, , , 
1712682295.476734, , , , , , 10.646958, , , 
1712682295.506936, , , , , , 10.893643, , , 
1712682295.537445, , , , , , 11.052797, , , 
1712682295.567625, , , , , , 11.171380, , , 
1712682295.597889, , , , , , 11.227258, , , 
1712682295.628181, , , , , , 11.224541, , , 
1712682295.658520, , , , , , 11.169383, , , 
1712682295.688786, , , , , , 11.050742, , , 
1712682295.719216, , , , , , 10.886108, , , 
1712682295.749395, , , , , , 10.702944, , , 
1712682295.779667, , , , , , 10.508891, , , 
1712682295.809997, , , , , , 10.318389, , , 
1712682295.840302, , , , , , 10.165409, , , 
1712682295.870599, , , , , , 10.053316, , , 
1712682295.900901, , , , , , 9.994812, , , 
1712682295.931209, , , , , , 9.989538, , , 
1712682295.961505, , , , , , 10.038759, , , 
1712682295.991982, , , , , , 10.140898, , , 
1712682296.021815, , , , , , 10.283420, , , 
1712682296.052505, , , , , , 10.456014, , , 
1712682296.082251, , , , , , 10.642969, , , 
1712682296.113108, , , , , , 10.820338, , , 
1712682296.143285, , , , , , 10.973760, , , 
1712682296.173556, , , , , , 11.071806, , , 
1712682296.203932, , , , , , 11.122643, , , 
1712682296.234226, , , , , , 11.107742, , , 
1712682296.264530, , , , , , 11.037159, , , 
1712682296.295184, , , , , , 10.909888, , , 
1712682296.325137, , , , , , 10.746684, , , 
1712682296.355441, , , , , , 10.554934, , , 
1712682296.385828, , , , , , 10.357373, , , 
1712682296.416154, , , , , , 10.174799, , , 
1712682296.446346, , , , , , 10.025795, , , 
1712682296.476796, , , , , , 9.921300, , , 
1712682296.506963, , , , , , 9.865790, , , 
1712682296.537251, , , , , , 9.881761, , , 
1712682296.567555, , , , , , 9.953588, , , 
1712682296.597859, , , , , , 10.071227, , , 
1712682296.628274, , , , , , 10.227813, , , 
1712682296.658464, , , , , , 10.403054, , , 
1712682296.688768, , , , , , 10.593213, , , 
1712682296.719072, , , , , , 10.762767, , , 
1712682296.749372, , , , , , 10.897969, , , 
1712682296.779748, , , , , , 10.987018, , , 
1712682296.809969, , , , , , 11.010297, , , 
1712682296.840505, , , , , , 10.981627, , , 
1712682296.870724, , , , , , 10.894555, , , 
1712682296.900969, , , , , , 10.752189, , , 
1712682296.931274, , , , , , 10.577446, , , 
1712682296.961589, , , , , , 10.381269, , , 
1712682296.991790, , , , , , 10.191223, , , 
1712682297.022187, , , , , , 10.018109, , , 
1712682297.051760, , , , , , 9.872498, , , 
1712682297.082694, , , , , , 9.778934, , , 
1712682297.113091, , , , , , 9.739397, , , 
1712682297.143409, , , , , , 9.748919, , , 
1712682297.173696, , , , , , 9.815405, , , 
1712682297.203907, , , , , , 9.923681, , , 
1712682297.234307, , , , , , 10.077696, , , 
1712682297.264626, , , , , , 10.252378, , , 
1712682297.294931, , , , , , 10.436817, , , 
1712682297.325204, , , , , , 10.617595, , , 
1712682297.355778, , , , , , 10.760191, , , 
1712682297.385680, , , , , , 10.858801, , , 
1712682297.415973, , , , , , 10.900962, , , 
1712682297.446326, , , , , , 10.882833, , , 
1712682297.476655, , , , , , 10.809297, , , 
1712682297.507620, , , , , , 10.631668, , , 
1712682297.537169, , , , , , 10.452147, , , 
1712682297.567498, , , , , , 10.267687, , , 
1712682297.597847, , , , , , 10.065762, , , 
1712682297.628170, , , , , , 9.891604, , , 
1712682297.658555, , , , , , 9.751731, , , 
1712682297.688754, , , , , , 9.655546, , , 
1712682297.719054, , , , , , 9.614422, , , 
1712682297.749375, , , , , , 9.624053, , , 
1712682297.778939, , , , , , 9.684822, , , 
1712682297.809955, , , , , , 9.792054, , , 
1712682297.840253, , , , , , 9.943087, , , 
1712682297.870664, , , , , , 10.116035, , , 
1712682297.900865, , , , , , 10.304373, , , 
1712682297.931162, , , , , , 10.479043, , , 
1712682297.961466, , , , , , 10.630587, , , 
1712682297.991767, , , , , , 10.737599, , , 
1712682298.022075, , , , , , 10.784562, , , 
1712682298.052373, , , , , , 10.777514, , , 
1712682298.082731, , , , , , 10.715169, , , 
1712682298.112062, , , , , , 10.591534, , , 
1712682298.143190, , , , , , 10.439127, , , 
1712682298.173487, , , , , , 10.242065, , , 
1712682298.203787, , , , , , 10.052381, , , 
1712682298.234103, , , , , , 9.866767, , , 
1712682298.264389, , , , , , 9.700671, , , 
1712682298.294690, , , , , , 9.582467, , , 
1712682298.325014, , , , , , 9.508917, , , 
1712682298.355315, , , , , , 9.486276, , , 
1712682298.385603, , , , , , 9.517488, , , 
1712682298.415923, , , , , , 9.598703, , , 
1712682298.446202, , , , , , 9.720683, , , 
1712682298.476505, , , , , , 9.879121, , , 
1712682298.506807, , , , , , 10.064416, , , 
1712682298.537141, , , , , , 10.308650, , , 
1712682298.567411, , , , , , 10.473519, , , 
1712682298.597777, , , , , , 10.593835, , , 
1712682298.628196, , , , , , 10.664164, , , 
1712682298.658326, , , , , , 10.679311, , , 
1712682298.688630, , , , , , 10.636518, , , 
1712682298.718930, , , , , , 10.535954, , , 
1712682298.749241, , , , , , 10.394275, , , 
1712682298.779543, , , , , , 10.218275, , , 
1712682298.809846, , , , , , 10.023265, , , 
1712682298.840148, , , , , , 9.824537, , , 
1712682298.870449, , , , , , 9.653306, , , 
1712682298.900752, , , , , , 9.512679, , , 
1712682298.931100, , , , , , 9.409792, , , 
1712682298.961410, , , , , , 9.362638, , , 
1712682298.991725, , , , , , 9.370288, , , 
1712682299.021975, , , , , , 9.423058, , , 
1712682299.052318, , , , , , 9.523819, , , 
1712682299.082623, , , , , , 9.665342, , , 
1712682299.112949, , , , , , 9.837707, , , 
1712682299.143216, , , , , , 10.023849, , , 
1712682299.173578, , , , , , 10.200636, , , 
1712682299.203881, , , , , , 10.364799, , , 
1712682299.234127, , , , , , 10.486755, , , 
1712682299.264434, , , , , , 10.552570, , , 
1712682299.294770, , , , , , 10.568911, , , 
1712682299.325093, , , , , , 10.521819, , , 
1712682299.355519, , , , , , 10.428377, , , 
1712682299.385717, , , , , , 10.280272, , , 
1712682299.415980, , , , , , 10.102697, , , 
1712682299.446255, , , , , , 9.911485, , , 
1712682299.476585, , , , , , 9.715974, , , 
1712682299.506888, , , , , , 9.538986, , , 
1712682299.537425, , , , , , 9.396490, , , 
1712682299.567479, , , , , , 9.296150, , , 
1712682299.597794, , , , , , 9.237003, , , 
1712682299.628213, , , , , , 9.254494, , , 
1712682299.658397, , , , , , 9.319629, , , 
1712682299.688698, , , , , , 9.426248, , , 
1712682299.719002, , , , , , 9.575883, , , 
1712682299.749304, , , , , , 9.753212, , , 
1712682299.779624, , , , , , 9.936393, , , 
1712682299.809911, , , , , , 10.119224, , , 
1712682299.840213, , , , , , 10.268196, , , 
1712682299.870496, , , , , , 10.389754, , , 
1712682299.900944, , , , , , 10.451455, , , 
