SamplingTime, AccelerationX, AccelerationY, AccelerationZ, GyroX, GyroY, GyroZ, MagneticFieldX, MagneticFieldY, MagneticFieldZ
1712678985.577367, , , , , , -6.395408, , , 
1712678985.607699, , , , , , -6.493208, , , 
1712678985.637994, , , , , , -6.558954, , , 
1712678985.668276, , , , , , -6.585571, , , 
1712678985.698581, , , , , , -6.573837, , , 
1712678985.728903, , , , , , -6.525016, , , 
1712678985.759184, , , , , , -6.441424, , , 
1712678985.789484, , , , , , -6.324932, , , 
1712678985.819786, , , , , , -6.182756, , , 
1712678985.850088, , , , , , -6.021408, , , 
1712678985.880390, , , , , , -5.840456, , , 
1712678985.910827, , , , , , -5.651766, , , 
1712678985.941056, , , , , , -5.456496, , , 
1712678985.971297, , , , , , -5.203878, , , 
1712678986.001599, , , , , , -5.020321, , , 
1712678986.031908, , , , , , -4.847835, , , 
1712678986.061671, , , , , , -4.691436, , , 
1712678986.092513, , , , , , -4.552418, , , 
1712678986.122811, , , , , , -4.432524, , , 
1712678986.153113, , , , , , -4.333366, , , 
1712678986.183414, , , , , , -4.255132, , , 
1712678986.213721, , , , , , -4.197382, , , 
1712678986.244082, , , , , , -4.166462, , , 
1712678986.274325, , , , , , -4.161006, , , 
1712678986.304599, , , , , , -4.177279, , , 
1712678986.334927, , , , , , -4.218469, , , 
1712678986.365231, , , , , , -4.279063, , , 
1712678986.395532, , , , , , -4.367652, , , 
1712678986.425835, , , , , , -4.473116, , , 
1712678986.456136, , , , , , -4.601772, , , 
1712678986.486438, , , , , , -4.747197, , , 
1712678986.516739, , , , , , -4.905210, , , 
1712678986.546276, , , , , , -5.080724, , , 
1712678986.577343, , , , , , -5.260614, , , 
1712678986.607680, , , , , , -5.447037, , , 
1712678986.637948, , , , , , -5.633160, , , 
1712678986.668281, , , , , , -5.814754, , , 
1712678986.698553, , , , , , -5.982120, , , 
1712678986.728913, , , , , , -6.137270, , , 
1712678986.759262, , , , , , -6.265833, , , 
1712678986.789461, , , , , , -6.370944, , , 
1712678986.819769, , , , , , -6.446225, , , 
1712678986.850066, , , , , , -6.481281, , , 
1712678986.880367, , , , , , -6.482995, , , 
1712678986.910773, , , , , , -6.444989, , , 
1712678986.940983, , , , , , -6.372852, , , 
1712678986.971326, , , , , , -6.265367, , , 
1712678987.000817, , , , , , -6.131652, , , 
1712678987.031879, , , , , , -5.920651, , , 
1712678987.062231, , , , , , -5.742016, , , 
1712678987.091614, , , , , , -5.553646, , , 
1712678987.122787, , , , , , -5.360447, , , 
1712678987.153088, , , , , , -5.168621, , , 
1712678987.183392, , , , , , -4.981933, , , 
1712678987.213686, , , , , , -4.803970, , , 
1712678987.244015, , , , , , -4.638707, , , 
1712678987.274297, , , , , , -4.489994, , , 
1712678987.304607, , , , , , -4.359503, , , 
1712678987.334906, , , , , , -4.247449, , , 
1712678987.365208, , , , , , -4.152655, , , 
1712678987.395508, , , , , , -4.084894, , , 
1712678987.425812, , , , , , -4.035622, , , 
1712678987.456114, , , , , , -4.009339, , , 
1712678987.486031, , , , , , -4.009092, , , 
1712678987.516718, , , , , , -4.027088, , , 
1712678987.547085, , , , , , -4.071456, , , 
1712678987.577322, , , , , , -4.136257, , , 
1712678987.607654, , , , , , -4.226146, , , 
1712678987.637926, , , , , , -4.331231, , , 
1712678987.668228, , , , , , -4.460418, , , 
1712678987.698531, , , , , , -4.603675, , , 
1712678987.728842, , , , , , -4.763834, , , 
1712678987.759240, , , , , , -4.935505, , , 
1712678987.789436, , , , , , -5.115705, , , 
1712678987.819767, , , , , , -5.302762, , , 
1712678987.850043, , , , , , -5.489435, , , 
1712678987.880347, , , , , , -5.670913, , , 
1712678987.910756, , , , , , -5.843834, , , 
1712678987.940795, , , , , , -6.002937, , , 
1712678987.971365, , , , , , -6.138006, , , 
1712678988.001523, , , , , , -6.247006, , , 
1712678988.031591, , , , , , -6.327004, , , 
1712678988.061744, , , , , , -6.375984, , , 
1712678988.092460, , , , , , -6.382650, , , 
1712678988.122764, , , , , , -6.345459, , , 
1712678988.153070, , , , , , -6.270476, , , 
1712678988.183369, , , , , , -6.168460, , , 
1712678988.213671, , , , , , -6.034093, , , 
1712678988.244004, , , , , , -5.879250, , , 
1712678988.274274, , , , , , -5.704704, , , 
1712678988.304583, , , , , , -5.520784, , , 
1712678988.334881, , , , , , -5.329988, , , 
1712678988.365186, , , , , , -5.135189, , , 
1712678988.395485, , , , , , -4.945510, , , 
1712678988.425787, , , , , , -4.762844, , , 
1712678988.456093, , , , , , -4.591166, , , 
1712678988.486417, , , , , , -4.433545, , , 
1712678988.516696, , , , , , -4.291861, , , 
1712678988.546996, , , , , , -4.167761, , , 
1712678988.577302, , , , , , -4.062480, , , 
1712678988.607632, , , , , , -3.976839, , , 
1712678988.637904, , , , , , -3.908795, , , 
1712678988.668204, , , , , , -3.866956, , , 
1712678988.698508, , , , , , -3.845061, , , 
1712678988.728810, , , , , , -3.848047, , , 
1712678988.759223, , , , , , -3.872174, , , 
1712678988.789258, , , , , , -3.918701, , , 
1712678988.819722, , , , , , -3.983392, , , 
1712678988.850020, , , , , , -4.072031, , , 
1712678988.880320, , , , , , -4.179826, , , 
1712678988.910672, , , , , , -4.303995, , , 
1712678988.941018, , , , , , -4.447182, , , 
1712678988.971337, , , , , , -4.603957, , , 
1712678989.001104, , , , , , -4.773142, , , 
1712678989.031750, , , , , , -4.955586, , , 
1712678989.061747, , , , , , -5.138799, , , 
1712678989.091785, , , , , , -5.324921, , , 
1712678989.122750, , , , , , -5.569290, , , 
1712678989.153042, , , , , , -5.740980, , , 
1712678989.183344, , , , , , -5.898573, , , 
1712678989.213649, , , , , , -6.034499, , , 
1712678989.243952, , , , , , -6.143536, , , 
1712678989.274251, , , , , , -6.227499, , , 
1712678989.304555, , , , , , -6.277861, , , 
1712678989.334858, , , , , , -6.289686, , , 
1712678989.365162, , , , , , -6.267870, , , 
1712678989.395460, , , , , , -6.207429, , , 
1712678989.425767, , , , , , -6.119426, , , 
1712678989.456083, , , , , , -5.996162, , , 
1712678989.486375, , , , , , -5.850393, , , 
1712678989.516655, , , , , , -5.686278, , , 
1712678989.546970, , , , , , -5.507326, , , 
1712678989.577276, , , , , , -5.317590, , , 
1712678989.607608, , , , , , -5.124704, , , 
1712678989.637882, , , , , , -4.932072, , , 
1712678989.668186, , , , , , -4.745158, , , 
1712678989.698486, , , , , , -4.566654, , , 
1712678989.728791, , , , , , -4.398529, , , 
1712678989.759195, , , , , , -4.243531, , , 
1712678989.789394, , , , , , -4.107763, , , 
1712678989.819695, , , , , , -3.988518, , , 
1712678989.849995, , , , , , -3.885741, , , 
1712678989.880298, , , , , , -3.805011, , , 
1712678989.910688, , , , , , -3.741040, , , 
1712678989.940995, , , , , , -3.703346, , , 
1712678989.970793, , , , , , -3.680298, , , 
1712678990.000680, , , , , , -3.682249, , , 
1712678990.031979, , , , , , -3.706569, , , 
1712678990.062076, , , , , , -3.769807, , , 
1712678990.092414, , , , , , -3.836368, , , 
1712678990.122717, , , , , , -3.930359, , , 
1712678990.153021, , , , , , -4.039631, , , 
1712678990.183323, , , , , , -4.165414, , , 
1712678990.213632, , , , , , -4.310379, , , 
1712678990.243966, , , , , , -4.467932, , , 
1712678990.274229, , , , , , -4.639338, , , 
1712678990.304532, , , , , , -4.817296, , , 
1712678990.334836, , , , , , -5.003436, , , 
1712678990.365136, , , , , , -5.188482, , , 
1712678990.395438, , , , , , -5.375525, , , 
1712678990.425738, , , , , , -5.550768, , , 
1712678990.456040, , , , , , -5.717484, , , 
1712678990.486348, , , , , , -5.864572, , , 
1712678990.516648, , , , , , -5.987298, , , 
1712678990.546949, , , , , , -6.084085, , , 
1712678990.577255, , , , , , -6.157322, , , 
1712678990.607641, , , , , , -6.187567, , , 
1712678990.637857, , , , , , -6.185512, , , 
1712678990.668159, , , , , , -6.148057, , , 
1712678990.698460, , , , , , -6.077556, , , 
1712678990.728793, , , , , , -5.976191, , , 
1712678990.759099, , , , , , -5.845543, , , 
1712678990.789369, , , , , , -5.691396, , , 
1712678990.819672, , , , , , -5.520973, , , 
1712678990.849973, , , , , , -5.339406, , , 
1712678990.880305, , , , , , -5.148776, , , 
1712678990.910671, , , , , , -4.953941, , , 
1712678990.940972, , , , , , -4.763247, , , 
1712678990.971275, , , , , , -4.577872, , , 
1712678991.001078, , , , , , -4.399979, , , 
1712678991.031647, , , , , , -4.233932, , , 
1712678991.062256, , , , , , -4.083258, , , 
1712678991.092364, , , , , , -3.947783, , , 
1712678991.122697, , , , , , -3.793195, , , 
1712678991.152996, , , , , , -3.698117, , , 
1712678991.183303, , , , , , -3.622395, , , 
1712678991.213626, , , , , , -3.563306, , , 
1712678991.243906, , , , , , -3.528440, , , 
1712678991.274210, , , , , , -3.512166, , , 
1712678991.304535, , , , , , -3.516895, , , 
1712678991.334816, , , , , , -3.539092, , , 
1712678991.365113, , , , , , -3.582985, , , 
1712678991.395489, , , , , , -3.647402, , , 
1712678991.425726, , , , , , -3.730181, , , 
1712678991.456019, , , , , , -3.831526, , , 
1712678991.486324, , , , , , -3.948983, , , 
1712678991.516658, , , , , , -4.085792, , , 
1712678991.546928, , , , , , -4.235398, , , 
1712678991.577234, , , , , , -4.398923, , , 
1712678991.607586, , , , , , -4.571946, , , 
1712678991.637833, , , , , , -4.754577, , , 
1712678991.668143, , , , , , -4.940152, , , 
1712678991.698440, , , , , , -5.128602, , , 
1712678991.728742, , , , , , -5.309796, , , 
1712678991.759154, , , , , , -5.483989, , , 
1712678991.789369, , , , , , -5.645907, , , 
1712678991.819653, , , , , , -5.787679, , , 
1712678991.849949, , , , , , -5.906473, , , 
1712678991.880253, , , , , , -6.000087, , , 
1712678991.910551, , , , , , -6.068037, , , 
1712678991.940438, , , , , , -6.090391, , , 
1712678991.971225, , , , , , -6.084017, , , 
1712678992.001571, , , , , , -6.041416, , , 
1712678992.031618, , , , , , -5.966341, , , 
1712678992.062240, , , , , , -5.861486, , , 
1712678992.092431, , , , , , -5.730629, , , 
1712678992.122766, , , , , , -5.521658, , , 
1712678992.152975, , , , , , -5.345850, , , 
1712678992.183277, , , , , , -5.159627, , , 
1712678992.213586, , , , , , -4.968431, , , 
1712678992.243895, , , , , , -4.774748, , , 
1712678992.274184, , , , , , -4.586543, , , 
1712678992.304489, , , , , , -4.402511, , , 
1712678992.334789, , , , , , -4.228033, , , 
1712678992.365089, , , , , , -4.064057, , , 
1712678992.395395, , , , , , -3.916153, , , 
1712678992.425697, , , , , , -3.781669, , , 
1712678992.455999, , , , , , -3.663532, , , 
1712678992.486304, , , , , , -3.562808, , , 
1712678992.516600, , , , , , -3.480911, , , 
1712678992.546904, , , , , , -3.415143, , , 
1712678992.577169, , , , , , -3.371005, , , 
1712678992.607540, , , , , , -3.343575, , , 
1712678992.637811, , , , , , -3.336232, , , 
1712678992.668112, , , , , , -3.349247, , , 
1712678992.698420, , , , , , -3.381560, , , 
1712678992.728747, , , , , , -3.429974, , , 
1712678992.759129, , , , , , -3.501483, , , 
1712678992.789321, , , , , , -3.587415, , , 
1712678992.819628, , , , , , -3.692954, , , 
1712678992.849926, , , , , , -3.811763, , , 
1712678992.880230, , , , , , -3.950202, , , 
1712678992.910650, , , , , , -4.100288, , , 
1712678992.940928, , , , , , -4.264146, , , 
1712678992.971223, , , , , , -4.438703, , , 
1712678993.000753, , , , , , -4.619478, , , 
1712678993.031830, , , , , , -4.805022, , , 
1712678993.061591, , , , , , -4.993122, , , 
1712678993.091573, , , , , , -5.178664, , , 
1712678993.122741, , , , , , -5.352459, , , 
1712678993.152976, , , , , , -5.567821, , , 
1712678993.183281, , , , , , -5.704659, , , 
1712678993.213556, , , , , , -5.821099, , , 
1712678993.243868, , , , , , -5.909227, , , 
1712678993.274159, , , , , , -5.970921, , , 
1712678993.304465, , , , , , -5.995226, , , 
1712678993.334766, , , , , , -5.982413, , , 
1712678993.365070, , , , , , -5.940002, , , 
1712678993.395459, , , , , , -5.864895, , , 
1712678993.425673, , , , , , -5.757195, , , 
1712678993.455974, , , , , , -5.622398, , , 
1712678993.486277, , , , , , -5.469817, , , 
1712678993.516579, , , , , , -5.300094, , , 
1712678993.546969, , , , , , -5.118409, , , 
1712678993.577202, , , , , , -4.929121, , , 
1712678993.607513, , , , , , -4.733606, , , 
1712678993.637820, , , , , , -4.544271, , , 
1712678993.668088, , , , , , -4.355678, , , 
1712678993.698395, , , , , , -4.176462, , , 
1712678993.728703, , , , , , -4.006782, , , 
1712678993.759114, , , , , , -3.848836, , , 
1712678993.789300, , , , , , -3.707942, , , 
1712678993.819604, , , , , , -3.579055, , , 
1712678993.849906, , , , , , -3.465878, , , 
1712678993.880210, , , , , , -3.371143, , , 
1712678993.910543, , , , , , -3.291457, , , 
1712678993.940842, , , , , , -3.229118, , , 
1712678993.971093, , , , , , -3.185813, , , 
1712678994.001322, , , , , , -3.162677, , , 
1712678994.031660, , , , , , -3.151856, , , 
1712678994.061443, , , , , , -3.166349, , , 
1712678994.091452, , , , , , -3.193584, , , 
1712678994.122788, , , , , , -3.244204, , , 
1712678994.152985, , , , , , -3.304386, , , 
1712678994.183344, , , , , , -3.390058, , , 
1712678994.213534, , , , , , -3.524324, , , 
1712678994.243833, , , , , , -3.644923, , , 
1712678994.274140, , , , , , -3.779933, , , 
1712678994.304438, , , , , , -3.930142, , , 
1712678994.334746, , , , , , -4.091503, , , 
1712678994.365044, , , , , , -4.264280, , , 
1712678994.395390, , , , , , -4.444263, , , 
1712678994.425648, , , , , , -4.629722, , , 
1712678994.455521, , , , , , -4.817411, , , 
1712678994.486260, , , , , , -5.003009, , , 
1712678994.516556, , , , , , -5.181560, , , 
1712678994.546860, , , , , , -5.349155, , , 
1712678994.577161, , , , , , -5.503621, , , 
1712678994.607496, , , , , , -5.635799, , , 
1712678994.637804, , , , , , -5.745382, , , 
1712678994.668064, , , , , , -5.826581, , , 
1712678994.698371, , , , , , -5.881552, , , 
1712678994.728737, , , , , , -5.895718, , , 
1712678994.759086, , , , , , -5.880886, , , 
1712678994.789279, , , , , , -5.828859, , , 
1712678994.819595, , , , , , -5.747701, , , 
1712678994.849880, , , , , , -5.636063, , , 
1712678994.880186, , , , , , -5.501447, , , 
1712678994.910603, , , , , , -5.347787, , , 
1712678994.940896, , , , , , -5.174267, , , 
1712678994.970681, , , , , , -4.991333, , , 
1712678995.000591, , , , , , -4.802402, , , 
1712678995.030856, , , , , , -4.609769, , , 
1712678995.061957, , , , , , -4.417155, , , 
1712678995.092393, , , , , , -4.231174, , , 
1712678995.122610, , , , , , -4.048264, , , 
1712678995.153042, , , , , , -3.879815, , , 
1712678995.183305, , , , , , -3.668669, , , 
1712678995.213646, , , , , , -3.574242, , , 
1712678995.243812, , , , , , -3.399576, , , 
1712678995.274121, , , , , , -3.289428, , , 
1712678995.304415, , , , , , -3.192478, , , 
1712678995.334717, , , , , , -3.112744, , , 
1712678995.365020, , , , , , -3.049001, , , 
1712678995.395333, , , , , , -3.002215, , , 
1712678995.425630, , , , , , -2.974490, , , 
1712678995.455927, , , , , , -2.961733, , , 
1712678995.486229, , , , , , -2.965699, , , 
1712678995.516565, , , , , , -2.987716, , , 
1712678995.546835, , , , , , -3.028001, , , 
1712678995.577141, , , , , , -3.081835, , , 
1712678995.607471, , , , , , -3.155350, , , 
1712678995.637741, , , , , , -3.244077, , , 
1712678995.668049, , , , , , -3.347400, , , 
1712678995.698347, , , , , , -3.467232, , , 
1712678995.728689, , , , , , -3.599983, , , 
1712678995.758950, , , , , , -3.748236, , , 
1712678995.789281, , , , , , -3.906898, , , 
1712678995.819557, , , , , , -4.078394, , , 
1712678995.849862, , , , , , -4.256217, , , 
1712678995.880187, , , , , , -4.440545, , , 
1712678995.910463, , , , , , -4.627652, , , 
1712678995.940589, , , , , , -4.812075, , , 
1712678995.971159, , , , , , -4.997524, , , 
1712678996.001369, , , , , , -5.167617, , , 
1712678996.031674, , , , , , -5.330390, , , 
1712678996.061550, , , , , , -5.471793, , , 
1712678996.091436, , , , , , -5.591972, , , 
1712678996.122667, , , , , , -5.687744, , , 
1712678996.153014, , , , , , -5.755792, , , 
1712678996.183293, , , , , , -5.791163, , , 
1712678996.213483, , , , , , -5.792820, , , 
1712678996.243791, , , , , , -5.744461, , , 
1712678996.274091, , , , , , -5.669270, , , 
1712678996.304404, , , , , , -5.565183, , , 
1712678996.334698, , , , , , -5.437688, , , 
1712678996.364996, , , , , , -5.288054, , , 
1712678996.395302, , , , , , -5.119819, , , 
1712678996.425603, , , , , , -4.940233, , , 
1712678996.455905, , , , , , -4.753316, , , 
1712678996.486205, , , , , , -4.560626, , , 
1712678996.516542, , , , , , -4.366375, , , 
1712678996.546809, , , , , , -4.178518, , , 
1712678996.577119, , , , , , -3.993524, , , 
1712678996.607451, , , , , , -3.819045, , , 
1712678996.637723, , , , , , -3.652846, , , 
1712678996.668023, , , , , , -3.499164, , , 
1712678996.698322, , , , , , -3.358401, , , 
1712678996.728625, , , , , , -3.231582, , , 
1712678996.758929, , , , , , -3.119088, , , 
1712678996.789233, , , , , , -3.022412, , , 
1712678996.819648, , , , , , -2.940669, , , 
1712678996.849838, , , , , , -2.874812, , , 
1712678996.880140, , , , , , -2.817860, , , 
1712678996.910561, , , , , , -2.786637, , , 
1712678996.940848, , , , , , -2.767032, , , 
1712678996.971106, , , , , , -2.761381, , , 
1712678997.000559, , , , , , -2.774301, , , 
1712678997.031683, , , , , , -2.803438, , , 
1712678997.061364, , , , , , -2.846978, , , 
1712678997.092345, , , , , , -2.907805, , , 
1712678997.122559, , , , , , -2.982256, , , 
1712678997.152962, , , , , , -3.072338, , , 
1712678997.183163, , , , , , -3.176696, , , 
1712678997.213648, , , , , , -3.297440, , , 
1712678997.243883, , , , , , -3.430885, , , 
1712678997.274068, , , , , , -3.628759, , , 
1712678997.304385, , , , , , -3.789238, , , 
1712678997.334673, , , , , , -3.961379, , , 
1712678997.364979, , , , , , -4.140120, , , 
1712678997.395281, , , , , , -4.326074, , , 
1712678997.425581, , , , , , -4.513009, , , 
1712678997.455889, , , , , , -4.699069, , , 
1712678997.486184, , , , , , -4.880548, , , 
1712678997.516487, , , , , , -5.054553, , , 
1712678997.546808, , , , , , -5.214813, , , 
1712678997.577096, , , , , , -5.357929, , , 
1712678997.607425, , , , , , -5.479450, , , 
1712678997.637696, , , , , , -5.577783, , , 
1712678997.668003, , , , , , -5.646749, , , 
1712678997.698300, , , , , , -5.686982, , , 
1712678997.728604, , , , , , -5.693399, , , 
1712678997.758997, , , , , , -5.669097, , , 
1712678997.789197, , , , , , -5.608134, , , 
1712678997.819515, , , , , , -5.519675, , , 
1712678997.849811, , , , , , -5.406804, , , 
1712678997.880117, , , , , , -5.267743, , , 
1712678997.910504, , , , , , -5.110815, , , 
1712678997.940801, , , , , , -4.937593, , , 
1712678997.970498, , , , , , -4.753536, , , 
1712678998.000540, , , , , , -4.564703, , , 
1712678998.031626, , , , , , -4.370600, , , 
1712678998.062036, , , , , , -4.179976, , , 
1712678998.092260, , , , , , -3.990914, , , 
1712678998.122562, , , , , , -3.809473, , , 
1712678998.152851, , , , , , -3.635355, , , 
1712678998.183156, , , , , , -3.473278, , , 
1712678998.213045, , , , , , -3.319557, , , 
1712678998.243764, , , , , , -3.181419, , , 
1712678998.274039, , , , , , -3.052983, , , 
1712678998.303962, , , , , , -2.905067, , , 
1712678998.334851, , , , , , -2.812291, , , 
1712678998.364953, , , , , , -2.732411, , , 
1712678998.394935, , , , , , -2.666006, , , 
1712678998.425558, , , , , , -2.613713, , , 
1712678998.455863, , , , , , -2.580390, , , 
1712678998.486162, , , , , , -2.558555, , , 
1712678998.515638, , , , , , -2.548690, , , 
1712678998.546764, , , , , , -2.557677, , , 
1712678998.577066, , , , , , -2.579757, , , 
1712678998.607407, , , , , , -2.618545, , , 
1712678998.637673, , , , , , -2.667604, , , 
1712678998.667975, , , , , , -2.736363, , , 
1712678998.698279, , , , , , -2.816465, , , 
1712678998.728607, , , , , , -2.909539, , , 
1712678998.758977, , , , , , -3.017790, , , 
1712678998.789189, , , , , , -3.140364, , , 
1712678998.819519, , , , , , -3.273043, , , 
1712678998.849787, , , , , , -3.423228, , , 
1712678998.880093, , , , , , -3.579933, , , 
1712678998.910486, , , , , , -3.748491, , , 
1712678998.940804, , , , , , -3.925984, , , 
1712678998.970999, , , , , , -4.105645, , , 
1712678999.001288, , , , , , -4.293496, , , 
1712678999.031300, , , , , , -4.481675, , , 
1712678999.061295, , , , , , -4.665542, , , 
1712678999.092302, , , , , , -4.845916, , , 
1712678999.122606, , , , , , -5.012515, , , 
1712678999.152908, , , , , , -5.168147, , , 
1712678999.183112, , , , , , -5.303067, , , 
1712678999.213457, , , , , , -5.416241, , , 
1712678999.243807, , , , , , -5.503094, , , 
1712678999.274073, , , , , , -5.566846, , , 
1712678999.304331, , , , , , -5.595399, , , 
1712678999.334630, , , , , , -5.579989, , , 
1712678999.364929, , , , , , -5.534605, , , 
1712678999.395231, , , , , , -5.457765, , , 
1712678999.425534, , , , , , -5.355420, , , 
1712678999.455852, , , , , , -5.225777, , , 
1712678999.486138, , , , , , -5.077000, , , 
1712678999.516466, , , , , , -4.910940, , , 
1712678999.546740, , , , , , -4.731791, , , 
1712678999.577044, , , , , , -4.547411, , , 
1712678999.607394, , , , , , -4.354982, , , 
1712678999.637648, , , , , , -4.161742, , , 
1712678999.667955, , , , , , -3.971416, , , 
1712678999.698253, , , , , , -3.785747, , , 
1712678999.728559, , , , , , -3.604769, , , 
1712678999.758955, , , , , , -3.435275, , , 
1712678999.789109, , , , , , -3.272690, , , 
1712678999.819466, , , , , , -3.122241, , , 
1712678999.849799, , , , , , -2.985428, , , 
1712678999.880067, , , , , , -2.859384, , , 
1712678999.910461, , , , , , -2.744982, , , 
1712678999.940846, , , , , , -2.646167, , , 
1712678999.970827, , , , , , -2.559592, , , 
1712679000.000520, , , , , , -2.486566, , , 
1712679000.031505, , , , , , -2.423990, , , 
1712679000.061054, , , , , , -2.376452, , , 
1712679000.092139, , , , , , -2.346268, , , 
1712679000.122490, , , , , , -2.325130, , , 
1712679000.152796, , , , , , -2.318196, , , 
1712679000.183090, , , , , , -2.325548, , , 
1712679000.213484, , , , , , -2.345593, , , 
1712679000.243807, , , , , , -2.377748, , , 
1712679000.274099, , , , , , -2.425685, , , 
1712679000.304380, , , , , , -2.485437, , , 
1712679000.334386, , , , , , -2.558808, , , 
1712679000.364906, , , , , , -2.677795, , , 
1712679000.395206, , , , , , -2.780568, , , 
1712679000.425509, , , , , , -2.896851, , , 
1712679000.455814, , , , , , -3.025554, , , 
1712679000.486117, , , , , , -3.167240, , , 
1712679000.516415, , , , , , -3.320920, , , 
1712679000.546725, , , , , , -3.479971, , , 
1712679000.577023, , , , , , -3.652366, , , 
1712679000.607359, , , , , , -3.832276, , , 
1712679000.637630, , , , , , -4.014035, , , 
1712679000.667930, , , , , , -4.203626, , , 
1712679000.698237, , , , , , -4.389128, , , 
1712679000.728563, , , , , , -4.573527, , , 
1712679000.758866, , , , , , -4.752115, , , 
1712679000.789142, , , , , , -4.918330, , , 
1712679000.819441, , , , , , -5.071464, , , 
1712679000.849743, , , , , , -5.203969, , , 
1712679000.880071, , , , , , -5.317620, , , 
1712679000.910404, , , , , , -5.403840, , , 
1712679000.940737, , , , , , -5.465338, , , 
1712679000.971057, , , , , , -5.492690, , , 
1712679001.001375, , , , , , -5.489896, , , 
1712679001.031162, , , , , , -5.457012, , , 
1712679001.061192, , , , , , -5.391251, , , 
1712679001.092270, , , , , , -5.298797, , , 
1712679001.122492, , , , , , -5.179391, , , 
1712679001.152876, , , , , , -5.039887, , , 
1712679001.183115, , , , , , -4.881630, , , 
1712679001.213482, , , , , , -4.709094, , , 
1712679001.243674, , , , , , -4.524986, , , 
1712679001.274082, , , , , , -4.335913, , , 
1712679001.304657, , , , , , -4.141882, , , 
1712679001.334613, , , , , , -3.948408, , , 
1712679001.364871, , , , , , -3.700150, , , 
1712679001.395186, , , , , , -3.516708, , , 
1712679001.425491, , , , , , -3.340940, , , 
1712679001.455792, , , , , , -3.177533, , , 
1712679001.486091, , , , , , -3.018791, , , 
1712679001.516428, , , , , , -2.875065, , , 
1712679001.546699, , , , , , -2.741365, , , 
1712679001.577000, , , , , , -2.619150, , , 
1712679001.607408, , , , , , -2.509818, , , 
1712679001.637640, , , , , , -2.413272, , , 
1712679001.667907, , , , , , -2.327396, , , 
1712679001.698209, , , , , , -2.255195, , , 
1712679001.728512, , , , , , -2.192910, , , 
1712679001.758813, , , , , , -2.144966, , , 
1712679001.789196, , , , , , -2.105864, , , 
1712679001.819538, , , , , , -2.081856, , , 
1712679001.849722, , , , , , -2.068763, , , 
1712679001.880022, , , , , , -2.067075, , , 
1712679001.910428, , , , , , -2.078781, , , 
1712679001.940640, , , , , , -2.101590, , , 
1712679001.970870, , , , , , -2.135334, , , 
1712679002.001196, , , , , , -2.180712, , , 
1712679002.031629, , , , , , -2.239049, , , 
1712679002.061595, , , , , , -2.311087, , , 
1712679002.091408, , , , , , -2.393289, , , 
1712679002.122533, , , , , , -2.487045, , , 
1712679002.152747, , , , , , -2.592589, , , 
1712679002.183049, , , , , , -2.710900, , , 
1712679002.213437, , , , , , -2.840705, , , 
1712679002.243650, , , , , , -2.982339, , , 
1712679002.274042, , , , , , -3.133862, , , 
1712679002.304258, , , , , , -3.293952, , , 
1712679002.334709, , , , , , -3.465295, , , 
1712679002.364879, , , , , , -3.640768, , , 
1712679002.395164, , , , , , -3.885313, , , 
1712679002.425479, , , , , , -4.072895, , , 
1712679002.455767, , , , , , -4.259382, , , 
1712679002.486070, , , , , , -4.444622, , , 
1712679002.516372, , , , , , -4.621874, , , 
1712679002.546679, , , , , , -4.790545, , , 
1712679002.576976, , , , , , -4.947271, , , 
1712679002.607317, , , , , , -5.079226, , , 
1712679002.637581, , , , , , -5.198019, , , 
1712679002.667885, , , , , , -5.287080, , , 
1712679002.698186, , , , , , -5.355525, , , 
1712679002.728515, , , , , , -5.386814, , , 
1712679002.758888, , , , , , -5.391488, , , 
1712679002.788729, , , , , , -5.365018, , , 
1712679002.819395, , , , , , -5.306917, , , 
1712679002.849698, , , , , , -5.224017, , , 
1712679002.879997, , , , , , -5.112950, , , 
1712679002.910301, , , , , , -4.978827, , , 
1712679002.940605, , , , , , -4.824266, , , 
1712679002.971012, , , , , , -4.657252, , , 
1712679003.001325, , , , , , -4.477501, , , 
1712679003.031614, , , , , , -4.292226, , , 
1712679003.061105, , , , , , -4.099347, , , 
1712679003.092114, , , , , , -3.905604, , , 
1712679003.122508, , , , , , -3.715695, , , 
1712679003.152807, , , , , , -3.525975, , , 
1712679003.183023, , , , , , -3.344649, , , 
1712679003.213429, , , , , , -3.170861, , , 
1712679003.243641, , , , , , -3.005021, , , 
1712679003.273995, , , , , , -2.848116, , , 
1712679003.304337, , , , , , -2.703668, , , 
1712679003.334534, , , , , , -2.567469, , , 
1712679003.364938, , , , , , -2.443477, , , 
1712679003.395111, , , , , , -2.329042, , , 
1712679003.425446, , , , , , -2.194180, , , 
1712679003.455741, , , , , , -2.106663, , , 
1712679003.486046, , , , , , -2.029188, , , 
1712679003.516346, , , , , , -1.962899, , , 
1712679003.546659, , , , , , -1.908883, , , 
1712679003.576952, , , , , , -1.862279, , , 
1712679003.607284, , , , , , -1.825143, , , 
1712679003.637556, , , , , , -1.804094, , , 
1712679003.667882, , , , , , -1.789051, , , 
1712679003.698167, , , , , , -1.785122, , , 
1712679003.728469, , , , , , -1.791882, , , 
1712679003.758868, , , , , , -1.810188, , , 
1712679003.789076, , , , , , -1.836264, , , 
1712679003.819395, , , , , , -1.873633, , , 
1712679003.849674, , , , , , -1.923037, , , 
1712679003.879976, , , , , , -1.981587, , , 
